Age_kyr,IBR_Full_dataset,IBR_20kyr_ensemble_mean,IBR_20kyr_empirical_lower_95,IBR_20kyr_empirical_upper_95,IBR_50kyr_ensemble_mean,IBR_50kyr_empirical_lower_95,IBR_50kyr_empirical_upper_95,IBR_100kyr_ensemble_mean,IBR_100kyr_empirical_lower_95,IBR_100kyr_empirical_upper_95
870.0,0.0003743247347269687,0.00036762948069047214,0.0002532327526236013,0.000472926832980972,0.00035553933018002523,8.161975711337086e-05,0.000622681063381494,0.0004025251447811447,5.143687500000008e-05,0.0007640045454545462
880.0,0.00039037987116227946,0.0003804034924242429,0.0002721509393939398,0.0004908629848484846,0.0003714991514529788,8.715482456140276e-05,0.0006389880921052646,0.0004150119128787877,7.855744949495033e-05,0.0007644727777777787
890.0,0.0003997689733575376,0.0003933720540446484,0.00027869076336898267,0.0005024984258764119,0.0003819805956721871,0.00011282444444444471,0.0006391925000000015,0.0004236525189393938,5.333499999999976e-05,0.0007644727777777787
900.0,0.0004087249829028066,0.0004079572592592593,0.00030042683333333264,0.0005155966111111113,0.00039409615740740756,0.0001199050000000002,0.0006521870833333337,0.0004304319259259258,5.308222222222197e-05,0.0007823152777777772
910.0,0.00040840362976406474,0.00040688857918955016,0.00029892994283220545,0.0005156257235531895,0.0003933496892230576,0.0001199050000000002,0.0006530124537037036,0.00042986387037037007,5.308222222222197e-05,0.0007823152777777772
920.0,0.000406315202829715,0.0004051132188405797,0.00029611709420289905,0.0005161891304347822,0.00039222473684210506,0.00011986083333333351,0.0006530124537037036,0.00042708595117845106,5.308222222222197e-05,0.0007835492929292933
930.0,0.00041273549480868254,0.0004099663154399967,0.0003014208478260862,0.0005261488412617572,0.00039535510985797836,0.0001264697368421053,0.0006531268055555555,0.00043053070370370353,8.02011111111108e-05,0.0007960897222222221
940.0,0.0004218068138395177,0.0004176119865248227,0.0003132977553191489,0.000532228379432624,0.0004037661989696464,0.00012641039473684218,0.0006531268055555555,0.00043548804545454534,8.716696969696984e-05,0.0007960897222222221
950.0,0.0004139352380952381,0.0004139579893060416,0.000308531014400441,0.0005293677448894438,0.0003963148552631579,0.00013054131578947486,0.0006448471710526318,0.00042997075084175087,5.449984848484881e-05,0.0007960361111111108
960.0,0.00038865240087146,0.00039869240972222243,0.00029566611111111086,0.0005126772500000006,0.000377349360066834,0.00011105835526315812,0.000619174865288222,0.00040699075252525243,5.332740740740718e-05,0.0007865852272727276
970.0,0.000384614357176539,0.00039612347594037626,0.00028933424447278916,0.000519336235685941,0.0003762300774853803,0.00010922894736842106,0.0006005443765664174,0.0004050842710437712,6.027157407407431e-05,0.0007720858080808079
980.0,0.0003936091653820215,0.000402827585034014,0.00030156243877551056,0.0005194129251700681,0.00038356876357560567,0.00010910690789473684,0.0006038866729323321,0.00041528855387205395,6.586249999999986e-05,0.0007643899999999993
990.0,0.0003900024802442319,0.000399041632426304,0.00029413437074829907,0.000514030503401361,0.00037984737238930656,0.00010234335526315801,0.0006006165131578962,0.0004129790639730641,6.586249999999986e-05,0.00075133
1000.0,0.0003896775592416306,0.00039755116666666674,0.0002961441666666665,0.0005142261666666667,0.0003787238333333333,9.436124999999937e-05,0.0005976325000000013,0.0004119125000000003,6.586249999999986e-05,0.00075133
1010.0,0.0003932772270418292,0.00040248028712818444,0.000301102991196479,0.0005190791470588239,0.00038089256558061806,9.436124999999937e-05,0.000606777440476191,0.00041419075589225606,4.966250000000052e-05,0.0007514361111111112
1020.0,0.0003870366664155069,0.0003964563333333335,0.0002893176666666659,0.0005110308333333333,0.00037681732414369257,0.00010942803571428572,0.000606777440476191,0.0004089244057239058,4.9535025252525784e-05,0.0007531924999999994
1030.0,0.00038134103830967357,0.0003916199232893159,0.00028507914805922437,0.0005074419117647056,0.000373014404344194,0.00010278303571428489,0.0005878594078947387,0.0004006530841750841,5.612661616161752e-05,0.0007531924999999994
1040.0,0.0003830521204976165,0.00039178633333333357,0.0002920081666666656,0.0005013446666666669,0.0003746082263993318,8.853624999999925e-05,0.0005972140131578943,0.00040150494612794596,4.854416666666548e-05,0.0007662067424242424
1050.0,0.0003898677844188443,0.000398217815979725,0.00029204382046151776,0.0005114709901960786,0.0003799464999999999,8.31474999999997e-05,0.0005954329166666668,0.0004055533232323233,4.680000000000037e-05,0.000773813762626263
1060.0,0.0003948599147040621,0.00040359693333333314,0.00029476700000000014,0.0005178428333333339,0.0003845916138262322,9.222982142857185e-05,0.0006040250939849633,0.0004074436077441078,4.680000000000037e-05,0.000773813762626263
1070.0,0.0003790779605010366,0.0003888436267040151,0.0002769129013605445,0.0005038868333333335,0.00036845127548036747,0.00010146474310776898,0.0005915062500000007,0.0003938471380471382,5.2501136363636336e-05,0.0007606315656565655
1080.0,0.0003610735224934176,0.00037449323333333333,0.0002590704999999991,0.0004898050000000002,0.0003536917165831244,7.534736842105157e-05,0.0005919340789473678,0.0003771094646464648,4.680000000000037e-05,0.0007472700000000003
1090.0,0.00036038639621365756,0.000374014397945845,0.00025547746098439366,0.00048797430972389,0.0003514961833751043,8.413717105263196e-05,0.0005830922932330827,0.00037514229292929293,4.54324999999997e-05,0.0007472700000000003
1100.0,0.00036522707014650723,0.000378107333333333,0.0002641405000000001,0.0004894599999999997,0.00035486699999999987,9.119624999999876e-05,0.0005829349999999997,0.00037989950000000006,4.54324999999997e-05,0.0007472700000000003
1110.0,0.0003711644206159912,0.0003840534101774044,0.00027167859403761437,0.0004936209909297056,0.00036133051608187134,9.680249999999955e-05,0.0005829349999999997,0.00038214545959595956,4.54324999999997e-05,0.0007472700000000003
1120.0,0.00037151917293233084,0.0003841184999999999,0.0002700025000000002,0.0004966145000000009,0.00036175077234753536,9.996898496240617e-05,0.0005825093421052644,0.0003827418686868686,4.349727272727124e-05,0.0007403966666666674
1130.0,0.00039144645004445346,0.0004000946898359341,0.00027216307763105205,0.0005157046632653065,0.0003813964177109444,0.0001475334868421054,0.0005825093421052644,0.00040223302356902374,6.399703703703799e-05,0.0007403966666666674
1140.0,0.0004020469289552224,0.00040638369999999977,0.00029387499999999987,0.0005231860000000007,0.0003926724214703427,0.00016785395363408512,0.0005873576691729327,0.0004111594175084177,9.556898989899078e-05,0.0007403966666666674
