Age_kyr,IQR_Full_dataset,IQR_20kyr_ensemble_mean,IQR_20kyr_empirical_lower_95,IQR_20kyr_empirical_upper_95,IQR_50kyr_ensemble_mean,IQR_50kyr_empirical_lower_95,IQR_50kyr_empirical_upper_95,IQR_100kyr_ensemble_mean,IQR_100kyr_empirical_lower_95,IQR_100kyr_empirical_upper_95
270,0.6299999999999999,0.6307875000000005,0.4684375000000006,0.8052187499999998,0.5937633333333332,0.3173124999999999,0.9178125000000005,0.5377491666666671,0.19246875000000077,0.9701625000000004
280,0.6400000000000006,0.6325000000000002,0.4684375000000006,0.7974999999999999,0.5945187500000002,0.3286562500000012,0.9178125000000005,0.5330766666666669,0.19246875000000077,0.9638437500000001
290,0.6500000000000004,0.6480495833333333,0.4699437499999989,0.8014062500000005,0.6101670833333334,0.3286562500000012,0.9307499999999999,0.5387412500000002,0.19246875000000077,0.9675562499999995
300,0.6500000000000004,0.6534695833333332,0.47636875000000056,0.8150625000000004,0.6159545833333334,0.329968750000001,0.9463499999999994,0.5438675000000002,0.19246875000000077,0.9675562499999995
310,0.6500000000000004,0.6533716666666665,0.4697999999999998,0.8150625000000004,0.6147975,0.3286562500000012,0.9316187499999999,0.547025,0.19246875000000077,0.9675562499999995
320,0.6500000000000004,0.6480866666666665,0.46195000000000064,0.8002499999999999,0.6115595833333328,0.3248750000000002,0.9300312499999998,0.544975,0.18731250000000002,0.9675562499999995
330,0.6580000000000004,0.6533604166666664,0.48930000000000023,0.8101562499999997,0.6098816666666664,0.31993750000000026,0.9280812499999995,0.5466025000000002,0.18000000000000058,0.9675562499999995
340,0.6499999999999995,0.655327916666667,0.5023125000000004,0.8076875000000001,0.6111279166666665,0.3248750000000002,0.9280812499999995,0.5438712500000001,0.18000000000000058,0.9698812500000004
350,0.6599999999999993,0.6604537500000001,0.5177374999999997,0.7991562499999992,0.6165133333333332,0.3200000000000003,0.9266999999999996,0.5459025000000003,0.18000000000000058,0.9640312500000001
360,0.6699999999999999,0.6713058333333334,0.5298750000000011,0.8102499999999997,0.6209258333333334,0.3200000000000003,0.9201666666666662,0.5573562500000002,0.18000000000000058,0.985975
370,0.6699999999999999,0.6772279166666663,0.5250000000000004,0.8258749999999999,0.6333395833333334,0.33999999999999986,0.9266999999999996,0.5645112500000002,0.17974999999999972,0.985975
380,0.6799999999999997,0.6794208333333335,0.5249062500000004,0.8289312500000012,0.6358412499999997,0.33621874999999973,0.9238562499999996,0.5631662500000001,0.18000000000000058,0.985975
390,0.6800000000000006,0.6798383333333328,0.5212187500000002,0.8301500000000002,0.63555625,0.3496562500000005,0.9026250000000003,0.5636516666666668,0.18000000000000058,0.985975
400,0.6800000000000006,0.6739649999999997,0.5199249999999996,0.8200000000000003,0.6322841666666665,0.3496562500000005,0.9026250000000003,0.5627066666666668,0.18000000000000058,0.985975
410,0.6799999999999997,0.6692641666666665,0.5199249999999996,0.8099999999999996,0.6301004166666666,0.35243750000000007,0.8951875000000005,0.5622483333333335,0.1800000000000006,0.985975
420,0.6699999999999999,0.6638116666666669,0.5153937499999994,0.7960375000000003,0.6313366666666667,0.3549375000000004,0.8951875000000005,0.5614337500000002,0.1800000000000006,0.985975
430,0.6694999999999993,0.660635833333333,0.5174500000000001,0.7829125000000007,0.6271166666666668,0.35243750000000007,0.8951875000000005,0.5596862500000005,0.1800000000000006,0.9606249999999993
440,0.6599999999999993,0.6546375000000002,0.5172500000000001,0.7800625000000003,0.6195083333333334,0.35487500000000044,0.8951875000000005,0.5594112500000005,0.20877499999999966,0.9606249999999993
450,0.6699999999999999,0.6593575000000002,0.5211562500000002,0.7800625000000003,0.6292575000000002,0.3657249999999997,0.8949999999999996,0.5703845833333336,0.21974999999999975,0.9606249999999993
460,0.6899999999999995,0.6701833333333334,0.5249062499999995,0.8000250000000007,0.64035375,0.369625000000001,0.93128125,0.5821733333333335,0.21974999999999975,1.00378125
470,0.69625,0.6720983333333338,0.53990625,0.7999999999999998,0.64819125,0.3793749999999999,0.9275937500000002,0.5847058333333338,0.21974999999999975,1.00378125
480,0.6950000000000003,0.6708666666666665,0.5500000000000007,0.8005000000000008,0.6466050000000001,0.39743749999999994,0.9275937500000002,0.5837858333333336,0.22464999999999966,1.00378125
490,0.6900000000000004,0.6733383333333335,0.5499375000000007,0.8065937500000004,0.6474700000000003,0.39743749999999994,0.9275937500000002,0.5821620833333335,0.22464999999999966,0.9964374999999999
500,0.6900000000000004,0.6677408333333339,0.5474000000000003,0.8023499999999999,0.6461479166666667,0.39715625,0.9275937500000002,0.5822350000000003,0.24968750000000003,0.9964374999999999
510,0.6900000000000004,0.6621350000000004,0.5445625000000008,0.7766562500000002,0.6439820833333333,0.3824687500000003,0.93128125,0.5781120833333332,0.24993749999999998,0.9219062500000004
520,0.6800000000000006,0.6549716666666666,0.5485312499999992,0.7676875000000001,0.6349008333333335,0.3824687500000003,0.9200312499999995,0.5715608333333333,0.22499999999999964,0.9053750000000004
530,0.6799999999999997,0.6601633333333332,0.5461562499999997,0.7897875000000006,0.6381587500000004,0.38371875000000005,0.9003125,0.5718520833333334,0.22499999999999964,0.9019999999999999
540,0.6739999999999995,0.658589583333333,0.5434749999999999,0.7900312499999996,0.6366375000000004,0.3821875000000003,0.9003125,0.5667162499999996,0.2298750000000004,0.9019999999999999
550,0.6749999999999998,0.6509374999999994,0.5324124999999997,0.7839375,0.6345725000000002,0.3823125000000003,0.8954374999999997,0.5615583333333329,0.2298750000000004,0.8831875000000005
560,0.6764999999999999,0.649135833333333,0.5299625000000002,0.7839375,0.6332262500000002,0.38243750000000026,0.8950937499999996,0.5610445833333328,0.2397500000000002,0.8831875000000005
570,0.6710000000000003,0.651329583333333,0.5199999999999996,0.7862812499999999,0.6338504166666666,0.3798749999999991,0.8950624999999997,0.5654608333333332,0.2397500000000002,0.8851187500000008
580,0.6800000000000006,0.6660879166666667,0.5323124999999997,0.8017687500000001,0.6511574999999996,0.3859125000000001,0.8989062499999994,0.5836858333333331,0.25048750000000064,1.0029375000000005
590,0.6800000000000006,0.6688758333333336,0.5323374999999998,0.8100312499999996,0.655292083333333,0.3899000000000006,0.8989062499999994,0.5856720833333331,0.25048750000000064,0.9915312499999996
600,0.6800000000000006,0.6705629166666668,0.535668750000001,0.8075625000000001,0.6544970833333335,0.3981562500000006,0.8989062499999994,0.5871091666666662,0.26341875,0.9915312499999996
610,0.6800000000000006,0.6701737500000003,0.5279250000000004,0.8113124999999993,0.6502970833333337,0.3981562500000006,0.8989062499999994,0.5884291666666663,0.26340624999999995,0.9915312499999996
620,0.6900000000000004,0.6753491666666669,0.5349375000000002,0.8113124999999993,0.6526666666666668,0.40495000000000025,0.8995312499999994,0.5885041666666659,0.20974999999999996,0.9876312499999996
630,0.6875,0.6669187499999997,0.5276125000000005,0.8137687499999994,0.643135833333333,0.4135937499999994,0.9026874999999999,0.5839195833333327,0.20974999999999996,0.9875374999999996
640,0.6785000000000005,0.65758875,0.5124374999999993,0.8012625,0.6297999999999999,0.40700000000000064,0.8828125000000003,0.5759924999999996,0.20974999999999996,0.9558062500000006
650,0.6600000000000001,0.6464691666666667,0.5123124999999993,0.80134375,0.6227716666666668,0.3938375000000001,0.8551562499999996,0.5656399999999997,0.20974999999999996,0.9267250000000004
660,0.6500000000000004,0.6438737500000004,0.5244562500000004,0.8049999999999997,0.6190866666666668,0.3899374999999997,0.8547562500000001,0.5643862499999996,0.19981250000000017,0.89703125
