Age_kyr,IQR_Full_dataset,IQR_20kyr_ensemble_mean,IQR_20kyr_empirical_lower_95,IQR_20kyr_empirical_upper_95,IQR_50kyr_ensemble_mean,IQR_50kyr_empirical_lower_95,IQR_50kyr_empirical_upper_95,IQR_100kyr_ensemble_mean,IQR_100kyr_empirical_lower_95,IQR_100kyr_empirical_upper_95
330,0.5800000000000001,0.4308750000000002,0.10487500000000041,0.8607500000000005,0.33159708333333326,0.019874999999999556,0.7153750000000003,0.2655064249811771,0.0,0.6750989583333336
340,0.5649999999999995,0.45195625000000006,0.11953124999999923,0.8902500000000002,0.3231068750000001,0.025000000000000334,0.7153750000000003,0.26619153560058484,0.0,0.6918750000000004
350,0.5650000000000004,0.4521499999999998,0.08000000000000007,0.8405000000000005,0.3032625000000001,0.014874999999998842,0.7153750000000003,0.2679181899824256,0.0,0.7397782258064513
360,0.6699999999999999,0.6053125000000003,0.20974999999999996,1.2011250000000004,0.3278075,0.020000000000000462,0.7352500000000004,0.283194844364266,0.0,0.7677916666666664
370,0.8712499999999999,0.7687999999999998,0.22999999999999954,1.3601249999999998,0.3689504166666667,0.04627499999999987,0.8456250000000003,0.28844070013499534,0.0,0.7859583333333333
380,0.7800000000000011,0.6348437499999997,0.16000000000000011,1.243000000000001,0.3769850000000004,0.01499999999999968,0.9238125000000006,0.29321491591843446,0.0,0.7765520000000002
390,0.7349999999999994,0.5116750000000001,0.11975000000000009,0.8900000000000006,0.3130695833333334,0.012437500000001057,0.7475000000000005,0.29519666973119024,0.005000000000000782,0.7653019166666668
400,0.7300000000000004,0.48206250000000006,0.10990624999999946,0.8705000000000003,0.2791625000000001,0.005000000000000782,0.7351250000000008,0.2942909800727653,0.005000000000000782,0.7540518333333334
410,0.7474999999999996,0.487625,0.07950000000000007,0.8710000000000003,0.29600208333333333,0.010000000000000675,0.6916874999999996,0.2952659156773351,0.018791666666667334,0.7424788333333331
420,0.7474999999999996,0.4727124999999998,0.10999999999999943,0.9102500000000002,0.31072812499999997,0.01499999999999968,0.6651250000000005,0.2947955699361794,0.028673780487805046,0.7249952419354835
430,0.8224999999999998,0.4880749999999999,0.11987500000000013,0.88075,0.32300000000000006,0.049874999999998976,0.6501250000000005,0.294229316047036,0.025860294117646627,0.7196017500000004
440,0.9087500000000004,0.5703937500000003,0.1494999999999995,0.960125,0.33646354166666675,0.059749999999999595,0.7128124999999995,0.29398904681294913,0.03466666666666678,0.6904885000000004
450,1.0150000000000006,0.6450500000000001,0.1348749999999989,1.0802500000000002,0.3329500000000001,0.024875000000000362,0.7457499999999995,0.29399356828439416,0.040253784074605614,0.6678513529411764
460,0.8624999999999998,0.5770812500000002,0.14962499999999945,1.0401875000000005,0.34465437500000007,0.04993749999999895,0.7701249999999996,0.2939980897558392,0.034999999999999684,0.6600061666666669
470,0.7050000000000001,0.46887500000000004,0.15949999999999928,0.8812500000000002,0.3305639583333335,0.04989583333333229,0.7401250000000003,0.29290661679417423,0.03484659090909059,0.6596500000000001
480,0.5424999999999995,0.40861249999999977,0.10243750000000004,0.7707499999999997,0.25944020833333337,0.012437500000000191,0.6052500000000005,0.2905599335890799,0.02420949197860931,0.6592938333333335
490,0.5700000000000003,0.40040000000000014,0.1000000000000005,0.7999999999999998,0.22717270833333347,0.009999999999999787,0.5351875000000001,0.28798747095070226,0.019823863636364066,0.6557245555555553
500,0.5699999999999994,0.4093749999999999,0.11731249999999974,0.7999999999999998,0.21233750000000007,0.009999999999999787,0.5203750000000006,0.28820959937226465,0.019961764705882797,0.6426430517241377
510,0.5525000000000002,0.3594749999999997,0.07000000000000026,0.7649999999999992,0.21621345833333336,0.014874999999999685,0.5081875000000005,0.2873514062487346,0.024120754716981566,0.6341825454545451
520,0.5512499999999996,0.37554374999999984,0.05999999999999961,0.7290624999999998,0.22965712499999996,0.015000000000000546,0.5301250000000003,0.2853535235827211,0.031127240566037533,0.6241023684210525
530,0.5537500000000009,0.4741,0.07950000000000007,0.9602500000000005,0.2508732916666666,0.015000000000000546,0.6352500000000008,0.2832925680000409,0.0348363207547167,0.6248355263157892
540,0.5,0.4483812499999998,0.10925000000000033,0.9307500000000003,0.2404273750000001,0.016625000000000247,0.6352500000000008,0.28206046105766097,0.034514150943395924,0.6133953654970766
550,0.4500000000000002,0.35986499999999977,0.07000000000000028,0.7202499999999998,0.21022999999999997,0.009999999999999787,0.6352500000000008,0.280208081332956,0.032622680817610425,0.5933372222222228
560,0.46249999999999947,0.3650387499999998,0.07743750000000053,0.7301249999999996,0.22847974999999998,0.017312499999999224,0.6352500000000008,0.280430701608251,0.02014583333333336,0.6014600000000005
570,0.54,0.4557900000000002,0.08962499999999986,0.9302499999999998,0.27226095833333336,0.019749999999999608,0.6478125,0.28017609841438024,0.016949999999999316,0.6095827777777783
580,0.6485000000000003,0.4785087499999998,0.10243750000000003,0.9692187500000001,0.30860799999999994,0.024874999999999474,0.7403749999999998,0.279081804948953,0.02084999999999941,0.617705555555556
590,0.7095000000000002,0.49582499999999974,0.08972499999999989,0.9712500000000005,0.3436262916666664,0.01987499999999958,0.8499999999999996,0.27746511237434524,0.019014705882353527,0.6361200000000001
600,1.0125000000000002,0.6552337499999998,0.12583124999999976,1.255375,0.3474075,0.014874999999999697,0.8502500000000006,0.27524037549289143,0.015000000000000546,0.6587707526881721
610,0.96,0.7817949999999999,0.15960000000000016,1.3250000000000002,0.39184066666666667,0.024874999999999474,0.8502500000000006,0.27246536720757514,0.015000000000000546,0.6752499999999999
620,0.8899999999999997,0.7501174999999997,0.20877499999999966,1.2702499999999997,0.40356279166666637,0.053837500000000274,0.8502500000000006,0.26971678339905764,0.014874999999999708,0.6752499999999999
630,0.8144999999999998,0.6167500000000002,0.20000000000000018,1.00025,0.3723407499999998,0.056112499999999385,0.7001250000000002,0.26615783631784923,0.014874999999999708,0.6587500000000001
640,0.7999999999999998,0.5746862500000003,0.21924999999999978,0.9481749999999995,0.34880954166666667,0.06423749999999893,0.6351458333333332,0.26272506058223166,0.023791666666666475,0.6579133333333333
650,0.8499999999999996,0.6501099999999999,0.1795250000000006,1.150175,0.32089750000000017,0.03471250000000013,0.6600000000000001,0.2595168758422734,0.03803461538461589,0.6576099999999999
660,0.9104999999999999,0.65697125,0.19983125000000015,1.1575250000000006,0.3328867500000003,0.03471250000000013,0.7155,0.2563086911023151,0.04397500000000052,0.6576983333333333
670,0.8012500000000005,0.6282499999999999,0.1200000000000001,1.1563500000000007,0.32432329166666674,0.02344999999999944,0.7155,0.2520450316335272,0.03646249999999986,0.646986336805556
680,0.6799999999999997,0.5809475000000003,0.1770875000000002,1.1203750000000001,0.2989319166666667,0.025400000000000093,0.7051250000000001,0.24880314021467242,0.027599999999999816,0.6363542517006804
690,0.5504999999999995,0.5204650000000001,0.1348499999999998,0.9451250000000003,0.2304355416666666,0.019875000000000455,0.5655000000000004,0.24640884855172568,0.029039285714285913,0.6450076417233561
700,0.4924999999999997,0.44918000000000013,0.14085,0.8701750000000001,0.19594999999999987,0.012987499999999907,0.47999999999999954,0.24358118935927447,0.029874999999999367,0.6319434523809516
710,0.4305000000000003,0.4155200000000001,0.07990000000000007,0.8600000000000003,0.1949885416666666,0.014987499999998821,0.4801249999999996,0.24076341495475173,0.029874999999999367,0.6178243939393948
720,0.41999999999999993,0.3481425000000001,0.0795000000000001,0.75,0.19451791666666662,0.014487499999999955,0.46439999999999965,0.23819572451824095,0.030000000000000228,0.6233557575757585
730,0.4399999999999995,0.3426900000000002,0.07975000000000008,0.7402500000000003,0.2049872916666667,0.010000000000000652,0.48525000000000035,0.23657431245031507,0.037312500000000186,0.6288537878787885
740,0.5020000000000007,0.38487375000000007,0.0829750000000002,0.7336875000000002,0.21633041666666655,0.009999999999999787,0.5334166666666665,0.23474076102800567,0.0384203125000004,0.626993636363636
750,0.5047500000000005,0.4017900000000003,0.11584999999999968,0.7605000000000003,0.21005333333333348,0.009999999999999787,0.5579375000000002,0.23178401405704213,0.04011160714285708,0.6168713636363632
760,0.4455,0.3944362500000002,0.13269375000000003,0.7307499999999997,0.22621770833333352,0.009999999999999787,0.6074249999999994,0.22882726708607876,0.02413026315789419,0.6067490909090907
770,0.41000000000000014,0.37639500000000015,0.06979999999999942,0.7605000000000004,0.24227625000000017,0.011974999999999604,0.5658249999999996,0.22720812432822085,0.020000000000000462,0.5960915517241377
780,0.47250000000000014,0.41496958333333345,0.1000000000000005,0.8305250000000002,0.25277395833333327,0.01646249999999889,0.6110999999999998,0.22645571173282414,0.020000000000000462,0.6019307266009857
790,0.5874999999999995,0.45280833333333326,0.09437499999999978,0.8607500000000005,0.24635291666666664,0.014900000000000559,0.6110999999999998,0.2264261822966668,0.02097499999999992,0.5876785714285713
800,0.5499999999999998,0.41724250000000007,0.055950000000000055,0.8101562500000001,0.2300783333333333,0.007437499999999421,0.5102999999999999,0.2270308398631937,0.02097499999999992,0.5955089285714285
810,0.5099999999999998,0.39423833333333336,0.055850000000000045,0.8907249999999999,0.25090270833333345,0.014950000000000576,0.6110999999999998,0.2278833734137655,0.02209996229260933,0.5956785714285714
820,0.5817500000000004,0.4576091666666668,0.08874999999999954,1.0502250000000006,0.2903879166666667,0.014975000000000552,0.6457250000000007,0.22858580371143225,0.023224924585218742,0.5958482142857142
830,0.810083333333333,0.5906016666666666,0.13462500000000016,1.1205000000000007,0.3144489583333334,0.010000000000000652,0.6741499999999996,0.22923613637546736,0.024349886877828148,0.5960178571428572
840,0.7887500000000003,0.6282783333333337,0.1868375000000003,1.1175624999999998,0.2966895833333333,0.007924999999999315,0.6202500000000002,0.22957151012056687,0.025712454212454182,0.5956642857142856
850,0.7475000000000005,0.6293150000000001,0.21247499999999955,1.0722500000000004,0.27165999999999996,0.004999999999999893,0.6100625000000003,0.22985472893667702,0.02703970588235336,0.5872256493506488
860,0.5911666666666662,0.5752383333333331,0.25462499999999905,0.9851250000000004,0.2850685,0.006950000000000546,0.5853125000000009,0.23013794775278712,0.027613235294117928,0.5945011363636364
870,0.5884999999999989,0.5505183333333331,0.1226750000000002,0.9315000000000001,0.2949730416666668,0.027137499999999887,0.5746999999999997,0.23045446128605898,0.028770798319328068,0.6032285714285717
880,0.6399999999999997,0.5232587499999997,0.18882499999999952,0.9080624999999999,0.3014025833333333,0.031400000000000296,0.5825625000000005,0.23109736172409273,0.02992836134453821,0.6121803571428575
890,0.6299999999999999,0.48721499999999957,0.12487499999999914,0.84075,0.3022546250000002,0.02491250000000034,0.5825625000000005,0.2318501554518121,0.03090735294117693,0.6211321428571434
900,0.6420000000000003,0.4781179166666665,0.14981250000000035,0.8200000000000003,0.2925825,0.024912499999999473,0.5616000000000001,0.23210261536376312,0.030106707317072854,0.6298678571428576
910,0.6694999999999993,0.5312899999999997,0.20949999999999996,0.9914000000000001,0.35845437500000005,0.049350000000000116,0.7803750000000004,0.2319625795941082,0.02903658536585334,0.6433026315789481
920,0.6354999999999986,0.4843041666666666,0.2021874999999997,0.8902062499999998,0.3573229166666667,0.0688599999999999,0.7960000000000002,0.23127500620076932,0.026093749999999902,0.6626875000000003
930,0.5429999999999993,0.4425499999999997,0.12475000000000001,0.9434249999999997,0.2887406249999998,0.017925000000000225,0.6563750000000006,0.2293871722390473,0.022176930147058706,0.6544000000000002
940,0.5279999999999996,0.4128412499999999,0.12865000000000046,0.8935000000000002,0.26015708333333326,0.018899999999999254,0.6486624999999995,0.2266484205544391,0.02582621951219481,0.6551875
950,0.4322499999999998,0.31393666666666664,0.05995000000000048,0.6911750000000002,0.23532583333333323,0.0099374999999998,0.6276875000000004,0.22274052386790266,0.024874687304565008,0.6075624999999999
960,0.40749999999999975,0.3023525000000001,0.057000000000000384,0.6729375,0.2406326249999999,0.0148124999999997,0.6320750000000002,0.21883262718136623,0.01595576923076925,0.5659107142857145
970,0.4299999999999997,0.31850000000000006,0.057974999999999846,0.6911749999999998,0.24716274999999993,0.0148124999999997,0.6485124999999994,0.21835350348680496,0.018990384615383802,0.5553035714285721
980,0.41000000000000014,0.31985708333333324,0.07101875000000091,0.6651499999999997,0.23232370833333324,0.01490624999999969,0.6006875000000007,0.21846223833236192,0.014993055555555688,0.5439500000000005
990,0.3949999999999996,0.301125,0.061700000000000275,0.6480500000000001,0.2100909166666665,0.01499999999999968,0.545625,0.21892308279042438,0.014961538461538129,0.5552500000000007
1000,0.46999999999999975,0.3566129166666666,0.10916249999999973,0.6525124999999994,0.20726333333333333,0.014874999999999697,0.5714999999999998,0.21911720039108057,0.015000000000000114,0.5552500000000007
1010,0.4584999999999999,0.34097166666666673,0.07000000000000028,0.6354499999999998,0.20562354166666663,0.011462499999999855,0.5513437499999997,0.21865685589088826,0.018210365853658227,0.5386026315789474
1020,0.4500000000000002,0.3562854166666667,0.0898000000000003,0.6110250000000006,0.20623249999999996,0.01499999999999968,0.4261875000000005,0.21809046590840014,0.017140243902438717,0.5356734267734553
1030,0.4690000000000003,0.3892233333333332,0.09000000000000029,0.69025,0.224264375,0.019916666666666253,0.5139499999999998,0.21722329043949096,0.0185576114381826,0.5181159420289858
1040,0.44900000000000073,0.3798762499999998,0.1097500000000003,0.6512354166666673,0.21906749999999994,0.016624999999999935,0.5100875000000002,0.2170031862640309,0.01780002268602468,0.5202557692307694
1050,0.47950000000000026,0.3873816666666668,0.1115750000000001,0.69025,0.21305416666666668,0.009387499999999207,0.5100875000000002,0.2171788346519019,0.022329539473684715,0.5028518229166667
1060,0.5012499999999998,0.3951237499999998,0.1299999999999999,0.6759875000000003,0.22197097222222223,0.009387499999999207,0.5100875000000002,0.2173544830397733,0.020467763157894905,0.47156853864734327
1070,0.4822500000000005,0.3856400000000002,0.11797499999999946,0.739375,0.22957194444444454,0.015487499999999843,0.5137041666666667,0.21835847845908515,0.020375431034482926,0.4756724415204682
1080,0.5375000000000005,0.38429000000000024,0.07975000000000008,0.7605875,0.23786958333333325,0.014999999999999658,0.5327249999999998,0.2200818406676876,0.01999140625000045,0.4978250000000001
1090,0.5549999999999997,0.3776000000000001,0.040000000000000036,0.7892749999999997,0.2315520833333333,0.00998750000000066,0.5315249999999995,0.22079816750070566,0.020487500000000193,0.4978250000000001
1100,0.48599999999999977,0.3181862500000001,0.06975000000000027,0.6180562500000001,0.21219000000000002,0.00938750000000004,0.4984625000000003,0.22109618415384344,0.020487500000000193,0.4984407894736846
1110,0.4484999999999997,0.28633499999999995,0.03980000000000004,0.5924500000000001,0.22371712499999996,0.010487499999999539,0.5169624999999994,0.22137944725234665,0.022400750811688484,0.5095250000000003
1120,0.4617500000000003,0.3028799999999999,0.047968750000000046,0.61025,0.24623904166666657,0.024424999999999798,0.5355375000000002,0.2210431617234681,0.024983806818181856,0.5206156250000002
1130,0.4500000000000002,0.27488499999999993,0.031950000000000034,0.5499999999999998,0.24692470833333313,0.022605000000000486,0.5202500000000001,0.21989339123039425,0.025812500000000037,0.5210822368421055
1140,0.4975000000000005,0.33553625000000004,0.07000000000000028,0.6102500000000004,0.24758412500000002,0.03987500000000002,0.5301250000000003,0.21969196116284892,0.024922222222222217,0.5245789473684213
1150,0.6749999999999998,0.4251449999999999,0.10954999999999947,0.8502500000000002,0.24069999999999997,0.030999999999999694,0.5351750000000002,0.21887464517913657,0.02482361111111109,0.5219506578947372
1160,0.6959999999999993,0.4609112499999999,0.11699999999999998,0.8134187499999996,0.2612630833333334,0.030999999999999694,0.5421999999999999,0.21805732919542414,0.014386637931034233,0.5193036437246967
1170,0.6917499999999999,0.46706999999999993,0.11975000000000009,0.8502500000000002,0.27088679166666657,0.034999999999999254,0.5423249999999998,0.21797810029039444,0.013900000000000247,0.5162288714574902
1180,0.6835000000000004,0.4499575,0.1589562500000001,0.8700625000000005,0.24271508333333316,0.011000000000001009,0.5154999999999998,0.2177629187380163,0.009925000000000675,0.5131540991902837
1190,0.7130000000000001,0.4837399999999996,0.09999999999999964,0.9207500000000005,0.2322650416666666,0.010000000000000231,0.5755000000000002,0.21767745380838194,0.013840909090909338,0.5100793269230771
1200,0.7374999999999994,0.4764674999999997,0.07982500000000008,0.9148562499999998,0.22501249999999998,0.009875000000000226,0.5755000000000002,0.21744485652043694,0.013856818181818427,0.5090250000000004
1210,0.7650000000000001,0.5674399999999996,0.07982499999999963,1.0010000000000006,0.25462958333333335,0.010000000000000231,0.6003750000000005,0.21699633340373442,0.014992500000000106,0.5090250000000004
1220,0.7320000000000002,0.5254175,0.11900000000000012,0.9302500000000007,0.25643625,0.014899999999999716,0.6003750000000007,0.2167936788070289,0.015722844827586124,0.5090250000000004
1230,0.7175000000000002,0.5174900000000003,0.10000000000000007,0.9302500000000007,0.2568908333333335,0.015000000000000114,0.5951249999999998,0.21649671957404146,0.018575923645320316,0.5090250000000004
1240,0.7400000000000002,0.48590249999999985,0.12706250000000124,0.852625000000001,0.2643183333333334,0.01499999999999968,0.5949999999999993,0.21613150152049376,0.030375155279503022,0.5090250000000004
1250,0.565,0.39266000000000006,0.07975000000000008,0.7715000000000007,0.2055850000000001,0.014999999999999658,0.5199999999999996,0.21300988137788007,0.030981249999999863,0.4869397058823531
1260,0.4649999999999994,0.33057499999999984,0.044874999999999936,0.6420000000000006,0.20531408333333342,0.014874999999999708,0.48506250000000034,0.20988826123526674,0.027475961538461394,0.4772354166666668
1270,0.375,0.3027500000000001,0.03000000000000024,0.6407500000000003,0.2157140000000001,0.015000000000000114,0.5053750000000004,0.20791608523743094,0.022674782229965808,0.4680444819819821
1280,0.4775000000000005,0.3681875000000003,0.08999999999999986,0.6703750000000005,0.22825641666666668,0.010000000000000665,0.5455000000000005,0.20678581514054956,0.01992715517241367,0.4576100241545892
1290,0.3999999999999999,0.3485000000000003,0.07000000000000026,0.71,0.1949480000000001,0.009875000000000248,0.5,0.20561267818968143,0.01728383620689666,0.4522906746031749
1300,0.36749999999999927,0.32488750000000033,0.08999999999999986,0.692875,0.18020000000000005,0.009875000000000248,0.5,0.20498149016267408,0.0174711206896553,0.45757678571428595
1310,0.3700000000000001,0.3021500000000003,0.05000000000000025,0.7105000000000001,0.19783083333333337,0.011950000000000623,0.5051249999999999,0.20449931962958268,0.01769647335423215,0.46297894345238116
1320,0.37000000000000055,0.3000500000000002,0.05999999999999961,0.6702500000000005,0.19686375000000006,0.019850000000000468,0.5049999999999999,0.20424442233975998,0.017930916927899897,0.4572290413533842
1330,0.3824999999999994,0.3185500000000001,0.049749999999999836,0.6807500000000003,0.2011508333333333,0.01585000000000055,0.5052500000000004,0.20486747742093708,0.016506818181818584,0.4667986607142863
1340,0.3949999999999996,0.3309749999999998,0.06962499999999941,0.8592500000000003,0.1813545833333333,0.010000000000000675,0.5049999999999999,0.2061550949541747,0.02698676470588222,0.4722758458646623
1350,0.39250000000000007,0.33824999999999994,0.049749999999999836,0.8205000000000005,0.17932499999999993,0.010000000000000675,0.5049999999999999,0.20771547670698895,0.028441176470588678,0.4843883928571427
1360,0.45500000000000007,0.36017499999999975,0.040000000000000036,0.8808125000000001,0.20734249999999982,0.010000000000000675,0.5405000000000001,0.20927585845980323,0.030056250000000253,0.5034164062499998
1370,0.5299999999999994,0.3845999999999998,0.040000000000000036,0.9304999999999999,0.2148745833333333,0.01499999999999968,0.5606249999999997,0.21122533466511872,0.020000000000000462,0.5200168918918924
1380,0.4800000000000004,0.3550125000000001,0.08981249999999986,0.8599999999999994,0.21027333333333342,0.01499999999999968,0.5275000000000001,0.2134367011553943,0.020000000000000462,0.5259264264264261
1390,0.52,0.41400000000000015,0.08999999999999986,0.8502500000000002,0.21825958333333337,0.010000000000000665,0.6201250000000001,0.21545479573698148,0.020000000000000462,0.5433888888888887
1400,0.5650000000000004,0.4753375000000004,0.11925000000000012,0.9212499999999998,0.222075,0.010000000000000665,0.6263750000000003,0.2161960538780524,0.020000000000000462,0.5599999999999996
1410,0.6599999999999997,0.4855500000000001,0.08949999999999989,0.9609999999999997,0.25671083333333333,0.010000000000000675,0.7251249999999997,0.21651704587642745,0.020000000000000462,0.5599999999999996
1420,0.6724999999999994,0.5067874999999998,0.09968749999999965,0.9617499999999999,0.27809666666666666,0.03487499999999926,0.7303750000000006,0.21695701303554885,0.020000000000000462,0.5599999999999996
1430,0.645,0.45965000000000017,0.08000000000000007,1.0105000000000004,0.27552833333333315,0.019875000000000462,0.7299999999999995,0.21694325178030496,0.022836363636363963,0.5599999999999996
1440,0.6125000000000003,0.4770874999999999,0.10000000000000052,0.9400625000000004,0.26871416666666653,0.015000000000000568,0.7299999999999995,0.21691761658776318,0.02496363636363585,0.536021139705882
1450,0.7124999999999999,0.5238499999999997,0.08000000000000007,1.0305000000000004,0.26504999999999995,0.014875000000000574,0.7303749999999997,0.21774415485019685,0.024979545454545254,0.5301709459459463
1460,0.77,0.5145499999999997,0.09975000000000052,0.9899999999999998,0.2678020833333332,0.013900000000000507,0.7303749999999997,0.2185706931126305,0.024751298701299,0.5589839527027026
1470,0.6050000000000004,0.45294999999999985,0.08000000000000007,0.8699999999999997,0.25750208333333324,0.02000000000000044,0.7299999999999995,0.2196143276483562,0.026230113636363423,0.5680771065182832
1480,0.56,0.45339999999999997,0.11974999999999968,0.8407500000000004,0.27028958333333347,0.010000000000000665,0.7299999999999995,0.22038636607424184,0.02606363636363662,0.579219197138315
1490,0.5800000000000005,0.47625000000000006,0.09974999999999966,0.9417500000000008,0.25876875,0.009875000000000226,0.6802500000000002,0.22103215817613603,0.026684090909091157,0.5862500000000007
1500,0.5350000000000001,0.3942374999999999,0.07000000000000027,0.8205,0.2325249999999999,0.009875000000000226,0.6351250000000003,0.21900565260323857,0.026059782608695986,0.5966093750000002
1510,0.45750000000000046,0.35619999999999996,0.06974999999999985,0.7402500000000003,0.23927333333333337,0.009950000000000226,0.5911250000000006,0.21711737277948007,0.02789430778032066,0.61428125
1520,0.4349999999999996,0.3382749999999999,0.0597500000000005,0.6209375000000007,0.23667166666666672,0.010000000000000231,0.5699999999999994,0.21459475552285848,0.02999456521739112,0.6005333614864866
