Age_kyr,TS_Full_dataset,TS_20kyr_ensemble_mean,TS_20kyr_empirical_lower_95,TS_20kyr_empirical_upper_95,TS_50kyr_ensemble_mean,TS_50kyr_empirical_lower_95,TS_50kyr_empirical_upper_95,TS_100kyr_ensemble_mean,TS_100kyr_empirical_lower_95,TS_100kyr_empirical_upper_95
100,0.004652252180277003,0.007754481298491714,0.0005253834305353127,0.020382114366651292,0.010409337346620383,0.0006763266607166562,0.024414659211809745,0.004856805781696646,0.0,0.022725066770527318
110,0.001440541643658006,0.006182958701706187,0.00040178340290795137,0.01537316230789085,0.011112663121973353,0.00047993848270972057,0.042763307948684465,0.005135350749858844,0.0,0.022725066770527318
120,0.00641649391490742,0.006827500779519191,0.0007553790840959505,0.015498470729115548,0.011505861429916518,0.000983050348681607,0.04319958610460177,0.0052592428482534995,0.0,0.020836045887465918
130,0.007585969001681889,0.006602934519254821,0.002391333836408681,0.011645175599133957,0.013038082900730408,0.0007759156512293762,0.0448588051069999,0.005345893185509875,0.0,0.020836045887465918
140,0.007243440098406368,0.006981554092068187,0.000998562726094377,0.016344456038156107,0.013157043480779911,0.0007220190137683808,0.0448588051069999,0.005402054914352766,0.0,0.020828330249582007
150,0.004161464835622171,0.00525299290059074,0.0004540678684093881,0.01327933471155729,0.013966179610206504,0.0005624272007704133,0.047133491923748716,0.005466059274619291,0.0,0.021391613048578974
160,0.0032914487720464547,0.008537581132928157,0.0004359323212103839,0.020871051902169913,0.013664434006685478,0.000562891395353035,0.04495192070773802,0.007079108383605857,0.0,0.03179973057232756
170,0.008255707584125497,0.011240609230771472,0.000680522350990143,0.022788134969836553,0.01516817981609899,0.0007079570631930315,0.05087782604390977,0.007550652419629438,0.0,0.0317881076008762
180,0.014616174427734482,0.014601889293573804,0.002260345806054638,0.025543088965366355,0.013889462140148802,0.0007204415836752422,0.0336582324471769,0.0077060158876307416,0.0,0.03171108667044769
190,0.013365013365013344,0.012969303289969649,0.0033258109164341176,0.022351349280518844,0.012702694269991856,0.0005153420637589504,0.03658429652140656,0.007902132473486291,0.0,0.029943425571438597
200,0.009752348937764251,0.010437975610889397,0.0008782817788073528,0.02323414377122185,0.012313069040869757,0.0004280050273338277,0.03658429652140656,0.008155021485224893,0.0,0.029943425571438597
210,0.0002675308586646632,0.004855003145208848,0.0001576525109230247,0.014179316432287037,0.012512263541829311,0.0005135626223053475,0.0400820283370618,0.008281609839139566,0.0,0.029943425571438597
220,0.0062845651080945955,0.0056025896358756645,0.00037497716258302243,0.01471122264259896,0.014226147826601102,0.00023335954061718366,0.04676529459333155,0.008526770039092251,0.0,0.029943425571438597
230,0.010509430831351285,0.008763033457965582,0.0006957349804482565,0.015845007225832212,0.016350109310056985,0.0006660964669299744,0.05744999008202348,0.008625836083519092,0.0,0.028315433278228413
240,0.011115527877155026,0.010394835998129268,0.0027727291026979307,0.021141337906955094,0.018277421357590327,0.0009512219397033798,0.06470460457673012,0.008657050779140751,0.0,0.029147794349585608
250,0.010355089877240684,0.007677070128545883,0.001566349608367856,0.015842354536356882,0.020249961689854795,0.0008480825062723808,0.07128794875133865,0.008670216014234643,0.0,0.0319544140355301
260,0.006553079947575451,0.00565922056982864,0.00025559088832841174,0.014820477026709815,0.016676157206571597,0.0009280906633867402,0.06470460457673012,0.008760301343581614,0.0,0.03300612416928313
270,0.002615530746252224,0.00453933456230922,0.00017801758828838696,0.010462105386154382,0.014561430460007392,0.0007228871569016594,0.05761415345621822,0.009180697833630708,0.0,0.035604383368499776
280,0.004019217467706067,0.008128972687281839,0.000457545615586635,0.017506834303279727,0.014456952320877191,0.0007160515154559474,0.04887954797631394,0.00946544634175079,0.0,0.036679166486033386
290,0.008647403298887454,0.011848311437568126,0.0019677523348311213,0.020889748051347003,0.013929327012858532,0.00081625739032529,0.04391211216011166,0.009920456454899553,0.0,0.03495868360082043
300,0.01084355369428656,0.013271764416586045,0.0016002461277784942,0.027216636483930596,0.013605450332002958,0.0008895997867552377,0.03426559476358037,0.009933010718653615,0.0,0.03315440298345203
310,0.00579153172228739,0.006052702076184146,0.00014297629428185519,0.016426268157274344,0.013787075670227689,0.0006646086994771471,0.04019034277910515,0.010059127736652287,0.0,0.03310645831636239
320,0.0003581747415172204,0.006851102044338226,0.00021794543476207613,0.019143292436007656,0.015431819853900868,0.000724633508758169,0.05235733037877877,0.010114042654612281,0.0,0.03227453881301305
330,0.0031852161763606564,0.0046834645720395356,0.00028611342048061116,0.012533819064599645,0.015230227152202729,0.0007264069270029023,0.054886887509304066,0.01009755717194752,0.0,0.03276420236756796
340,0.0015145253439390275,0.004730283280750266,0.00019322816799833919,0.0160055556315499,0.014930341305416912,0.0006756130223876727,0.06794779919132173,0.01007223552338863,0.0,0.034692367113586677
350,0.001880292112477865,0.003381801568248565,0.00011137886303921615,0.01129988809614633,0.01636450287264075,0.00026289905580944824,0.07125576267103295,0.010113044170640115,0.0,0.036656736714167824
360,0.008512676708074126,0.005908790643701347,0.00018626959674894074,0.017562498630149696,0.01698290800153246,0.0004568927778955466,0.07433420447336378,0.010153852817891605,0.0,0.03862110631474897
370,0.010867094721290976,0.009662498080511745,0.0006275393744131042,0.01970899388071529,0.016334929143593243,0.0008952422181083517,0.0713703644375642,0.01077157114334789,0.0,0.04113563329609887
380,0.0019909412174605582,0.010580987562110306,0.0008261547548699145,0.02518091234574587,0.016998686000400668,0.0007685423036905837,0.056970220112214046,0.011787189821280585,0.0,0.045726322892124145
390,0.0024643072423430764,0.008558233277011485,9.083788521874372e-05,0.01970899388071529,0.017250465162202088,0.0003899172880765752,0.05179259016791463,0.012014530253250723,0.0,0.045726322892124145
400,0.0030558648196650296,0.00552804709694925,0.0003819385151992546,0.0176060412716258,0.01772203550264859,0.00037335732902956157,0.05179259016791463,0.011987956288061681,0.0,0.045726322892124145
410,0.006133323192241082,0.004517940927374357,0.0003630294987720553,0.012451720837330853,0.017053757445096282,0.00038993491430082975,0.05179259016791463,0.011990445375190029,0.0,0.045726322892124145
420,0.007311317340128276,0.005299366160493381,0.0001439040394868782,0.018318849744412363,0.016055194557507802,0.0012152726672305645,0.05047915947338255,0.01203473097016437,0.0002719392194926036,0.045726322892124145
430,0.011047979797979808,0.006339430069087621,0.0003169404531075913,0.014876804599535763,0.016017033547538414,0.0015111653473679737,0.05047915947338255,0.012077464677561312,0.0005438784389852072,0.045726322892124145
440,0.007748055159891685,0.007417273697497176,0.0002277034592297952,0.018982679264895132,0.013978661401164907,0.001027520517807378,0.03594560117475556,0.012081351981553592,0.0005776106915920001,0.0433181900231956
450,0.002159067121258118,0.008451579547392899,0.00022066257227815653,0.019594422010846,0.012244213205101558,0.0006206355517377851,0.027160540383419966,0.01194574645558145,0.0007948621229672731,0.04088306812065339
460,0.007826238247357384,0.009856607098769224,0.00022066257227815653,0.021555029857546953,0.0130785990608948,0.0007418187384420436,0.03527019636563117,0.011920993970149861,0.000957437612653299,0.038447946218111186
470,0.009913506142173345,0.011171108827401919,0.0015283423302437256,0.02057717416189901,0.012808918991112528,0.0012418450213969234,0.03365685660613664,0.011832266191051863,0.0010510362977807605,0.03601282431556897
480,0.006439457177609769,0.008921422121053416,0.0012969679132887996,0.020518622982712335,0.013554201902094191,0.0006475574328604224,0.057119720433540876,0.011790443226996197,0.001128752942599416,0.03495458396855573
490,0.008089950157171021,0.004555209719327444,0.00020809293644684715,0.012642513370794481,0.01316356885821528,0.0005751005625351854,0.057119720433540876,0.011753985858436329,0.000994108775407931,0.03399504647133896
500,0.009820672519655616,0.005143420180288392,0.00016969745802895007,0.013544189225279966,0.014228746559859033,0.000547022794884092,0.06799553639789169,0.011716827781293767,0.0008464363037347384,0.03484358644383064
510,0.009334731166566277,0.005403838675247544,0.0004235998183566599,0.01379124871176592,0.013531538268052723,0.0005458968290978566,0.06799553639789169,0.01168391505971752,0.0009883514987438014,0.03613456160769928
520,0.007828483207437398,0.008180007909619223,0.0004478433604319048,0.022591633347717792,0.013942229533904187,0.0007062949982191879,0.06799553639789169,0.011652882518047924,0.0009560179616504922,0.037425536771567916
530,0.0028490028490025425,0.005285085948767147,0.00012798322221696455,0.013815540420078988,0.013378346580932697,0.00048354723177371705,0.05114305658380382,0.011634326372573119,0.0009900519062570302,0.036934044836011495
540,0.0007072635971427023,0.005887815776884741,0.00037666631230532245,0.01682641486978826,0.011610735046331824,0.00024057164234659797,0.033020703605510446,0.011609937421051814,0.001056491610069928,0.035909416622842937
550,0.000637210547108982,0.003974025873775035,0.00012778661264073674,0.013007725268465418,0.011118840728815228,0.00017634182940129607,0.034425012148702874,0.01166519297113227,0.0009656172537939117,0.034805032117582166
560,0.002826855123674911,0.005288981060834317,0.00024388616797721535,0.017975086315167723,0.010635832358980914,0.0003257947710105943,0.031890356164030756,0.011720448521212729,0.0007837581477506575,0.03542634429437017
570,0.007113956693788637,0.006952550291872392,0.0003678231313034008,0.015072496906055161,0.0112545937907168,0.00021866470466491966,0.030441595217859087,0.011820475689483972,0.001147982718874401,0.03463618750327802
580,0.00713857366915767,0.007267106934340869,0.0004911883913624576,0.015462288726365321,0.013215721295810424,0.0009635025738373064,0.03492704700493341,0.01187146139361504,0.001199410428713407,0.03369270240631239
590,0.005388228792484128,0.007304468246883404,0.0003700128270685045,0.018759268583740166,0.015497954769374314,0.0004923656130930376,0.03641394945600701,0.011914275811002444,0.0012499058916577912,0.033674124046289076
600,0.012257614508978956,0.014499829485719526,0.0013872001281247813,0.028242163630782045,0.01633937188514856,0.0009583050588748402,0.03611571875367353,0.011918939457076618,0.0012228831261979142,0.03287370505601955
610,0.012235565746650686,0.014717850511715667,0.00378606881450491,0.025039965659241242,0.015232486274849228,0.0012772049342373232,0.03580636009096636,0.011893476043835489,0.0011958603607380375,0.03290712309282536
620,0.010821986399832026,0.01289691883548127,0.004102626264016241,0.02326929957293106,0.01404116786573668,0.001365788988170732,0.03548892676091978,0.011848194248788291,0.0011688375952781606,0.033669623253972866
630,0.006420589601376919,0.008503711884888356,0.0009637702560039354,0.01716419875410196,0.01310135616626539,0.0018018849179706538,0.03580185200472688,0.011771283829584412,0.0011418148298182839,0.03365113224296093
640,0.0012391189864006708,0.006107926696102843,0.00022769040229577198,0.018398474111044037,0.01215083311276048,0.0013745897297802864,0.030103559525259758,0.011672901315083653,0.0011147920643584074,0.03213167771407489
650,0.007145147082303476,0.008721237584734934,0.0006669494052417669,0.019542047608046665,0.013925663539952978,0.0013027119624949635,0.029762218237911524,0.011471308264095054,0.0010904510371270984,0.031046117722806153
660,0.012859246950413544,0.012684485879603736,0.0011657164802961755,0.02231649749543343,0.014190795225486394,0.0007507362705036656,0.030103559525259758,0.011269715213106452,0.0010624760512936483,0.029860553359834636
670,0.01474518523714298,0.01453971060796268,0.0013751821244396974,0.02254483779555251,0.013821996286688305,0.0007518065219958874,0.025644745695779587,0.011046910532542198,0.001033723767978777,0.02927151167082713
680,0.012497600815150212,0.014303790539452575,0.005831922358070419,0.023177358319690984,0.01303039977376787,0.0011256601487361682,0.026362399553087865,0.010890896864917045,0.0010064681059872645,0.028880407573658232
690,0.007528743667788812,0.009476201813803655,0.0031423762510071457,0.017925368345564963,0.010623272435860058,0.0006682366912543472,0.030714592261450704,0.01076915130372615,0.0005901127183142458,0.02845846806028243
700,0.004300674172579304,0.0059261700522301,0.00042656452559109906,0.016405755864070427,0.009606053950302347,0.0004154532305195819,0.030714592261450704,0.01067558838739515,0.0005566113492550569,0.028234753816897162
710,0.0001992150925354062,0.003832509217531901,0.00023047118107592178,0.012169307055328572,0.009758451584594595,0.00043169773867796275,0.03573680686089521,0.010604521110786157,0.0005566113492550569,0.028532144290663582
720,0.0025548011912995584,0.005466555740442116,0.000129837112213018,0.016754634371169003,0.010045630424350747,0.0003753203697137486,0.03310583893693857,0.01053217727801104,0.0005901127183142458,0.028829534764430006
730,0.0030016897622649518,0.004786236028230106,0.00012667269776553677,0.013494412102961876,0.010751760935004502,0.0007064611257190048,0.03303951361212403,0.010467214006464524,0.0007467011364556598,0.029844950327896184
740,0.0012585334453924452,0.004715155207797775,5.611344016620713e-05,0.013488513539468342,0.011444582639872185,0.0007712670249040949,0.03303951361212403,0.010403736634798582,0.0007492733081003377,0.030845190933166382
750,0.00072788150089164,0.00526268700853082,0.0001665739663140572,0.012429560669049647,0.011851116151765645,0.0007068764626116888,0.032893429869971125,0.010332216200777684,0.0012415797172277412,0.03234150767909662
760,0.0008444162972345206,0.006890708705601976,0.00035937538428239415,0.018525084852229323,0.010935770660189907,0.0006874291787872172,0.030975842215183957,0.010260695766756789,0.0008892488131453858,0.03406922892182014
770,0.0025171338622487632,0.004293813620964088,0.0001659959156009423,0.010584228373784645,0.00976381034857823,0.0006804904158805236,0.030287511588287956,0.010235689949060083,0.000645911460199507,0.03382672857458808
780,0.002792844965183351,0.0053402161051214715,0.0005444387436268941,0.013484339098764406,0.010034953998018117,0.00023891548658709825,0.043023379181174375,0.010209617772252717,0.0005925863033355023,0.03383469949478473
790,0.0057871450706591665,0.005556543055694073,0.000319718120153449,0.01183628680050057,0.012289456201590547,0.00027346979467284893,0.05749363809687457,0.010192938370374832,0.0006228005592389715,0.03383782442502685
800,0.005706036792374113,0.005412493861315343,0.0004488080425321032,0.012676558451296992,0.012460851148766596,0.0003321593961704397,0.05749363809687457,0.010191562712031359,0.0006546853588762823,0.03383782442502685
810,0.004694539774780607,0.004869612280746733,0.00043399136220712627,0.014592909369838007,0.011885967099604265,0.0003321593961704397,0.05242132375515168,0.010184875744047634,0.0006844723926728914,0.03383782442502685
820,0.0032993863141455794,0.006716800395009275,0.00027216904517419826,0.022026911450557338,0.012625195922732955,0.0005395726870900665,0.052366561588660605,0.01016612686692066,0.0006183332524810475,0.03383782442502685
830,0.0,0.007997864203335104,0.0007395183222055196,0.020854035624197548,0.01410106961376724,0.0010504319740149782,0.05084518179918075,0.010140901183366115,0.0006116267443733552,0.03215411792746543
840,0.0027831715210356106,0.008043314047453537,0.00017302334861162854,0.01981037959893431,0.014598562838577609,0.0003790867029253169,0.043284898704448065,0.010132463907690261,0.0013769966077694187,0.03167145169970144
850,0.0013130840111690552,0.006134467455151696,0.00014827986760724394,0.016215635301120114,0.014480414623292423,0.000556637915822445,0.045104112088714024,0.010090184266067705,0.0014851283686879838,0.03280521373632433
860,0.00305516265912305,0.006730209690870638,0.0004440555703597824,0.020008594865717468,0.013154966017416841,0.0014127753320934938,0.03835217115861757,0.010047904624445153,0.001354606697464426,0.031619783698930586
870,0.0036265217570188206,0.004943097706006055,0.0003832626141926005,0.01122656991878107,0.012798293262105975,0.0005512282665616578,0.043257256585305014,0.009993071327107705,0.0009374307881884735,0.030367308146165076
880,0.0033527635825403045,0.00500372898023557,0.00028833985381112036,0.013766284510045202,0.012371112328361517,0.0008709325100658606,0.044026069442135427,0.009945681188541902,0.0008058355477429987,0.029773106219393098
890,0.002514806337988678,0.005256901956732202,0.00028833985381112036,0.014087023912275998,0.012374401787152095,0.0008375819172429526,0.04060762749948516,0.0099017242517833,0.0006321668937893287,0.029745239022112624
900,0.00537019725948433,0.007545593499560042,0.0002880170089667951,0.016706660973950682,0.011751490764699129,0.0008375819172429526,0.03364049096451766,0.009902504342545346,0.0006398491513263465,0.02980825649097053
910,0.012967243615042005,0.010923560258172456,0.000386551985294331,0.019554824019589818,0.013174206335819045,0.0009512577336355068,0.03841915531852838,0.009886968260194019,0.0006884240986485919,0.029871273959828432
920,0.014419183439666562,0.014041871102232427,0.005724846340678761,0.021824226836787756,0.014411254290209856,0.0015696505814972467,0.043325649870442774,0.009860213394913948,0.0007103194734863835,0.02990984176817984
930,0.008307230117218395,0.008362625114428495,0.0006594993061601496,0.017299401214756933,0.013798551346951658,0.0006831224852701952,0.051126139122013484,0.009818561846042666,0.0007871899992670738,0.029793325787958427
940,0.006027727546714898,0.006457934660061892,0.00024136271735951558,0.01453095000425297,0.013864019725162493,0.0005598353646233046,0.05235200355337663,0.009776070453639553,0.0008365503388823748,0.027810948214270177
950,0.002772115776600071,0.003154101271335091,0.00014578989235375064,0.0084166643651064,0.013581617290320076,0.0002476338247939513,0.05235539794460801,0.009713228393377436,0.0009306051700886776,0.02769642408337894
960,0.0020092730872570143,0.003481736056516441,0.00011952944146992802,0.00999763046002423,0.011209651217508413,0.00017625516643821062,0.04825117533413795,0.00965038633311532,0.0009262391097690435,0.026784529936889522
970,0.0014237985143735147,0.003642277651476105,0.00020657338215546582,0.011136352605828894,0.00916745581283715,0.0001883277211796408,0.040191470713372354,0.009595393941285208,0.0008740302995967357,0.02580981506159522
980,0.0011809163911195414,0.004209385170853525,0.0001552710437589411,0.013338251311297983,0.008706775410156476,0.0003193304662852864,0.03070676025802222,0.009580362475920744,0.0009542388374768593,0.024835100186300915
990,0.0030523477641551887,0.004914963433329961,0.00024573608317939917,0.01376431705959664,0.008632817247841955,0.0003186446030817118,0.025555609845786812,0.009585055905812765,0.0010272605641105529,0.02465521254268678
1000,0.0054526729436498765,0.006322732171563813,0.00044631752179579836,0.013527833820655808,0.00890159553871494,0.0003857582685974123,0.023350578849992393,0.009633916414146237,0.0011185864688176396,0.02590889645446567
1010,0.00262996941896025,0.0047150569674357145,0.0003276357055888388,0.011538708327457493,0.008687509857897704,0.0003479025219026328,0.023947386884069808,0.009691049196524203,0.0011116140600323902,0.027162580366244547
1020,0.0009261925877560963,0.003726756582447507,0.00015764042432793714,0.010278841566769555,0.008859488936174498,0.0003479025219026328,0.02639594995776354,0.00977224039334668,0.0010565235619323934,0.028416264278023438
1030,0.0024436659314043497,0.0036470339658235484,0.00019156163762035512,0.00963172150406452,0.009047511423448944,0.0006156631197906765,0.03515951473338178,0.009879785929113979,0.0010732178317200314,0.02907767336583949
1040,0.0025914344453466494,0.003478476281964938,0.00014903398060087824,0.010420666997275065,0.008830684839291104,0.00029583395722523344,0.03515951473338178,0.010003805762369797,0.0010387793320075598,0.029109819107167163
1050,0.0011128734092331642,0.0029474129700456687,8.08655068776398e-05,0.009243169717420079,0.009487212504704565,0.0002992659966337129,0.03798090377116884,0.010176004192274452,0.0010029817036633028,0.029049543091204298
1060,0.0009775040173150783,0.003914124611463252,0.00012641012340011942,0.014350534408315654,0.009547045425266078,0.0005578595406464024,0.036348615410652506,0.010348202622179108,0.0010845715722135807,0.030061432223602146
1070,0.0008998148380278651,0.003940173075792048,0.00027491633139922625,0.011503574818378612,0.009236381571374144,0.0005797842968477104,0.031298612210134656,0.010430290240138725,0.0011408874476217861,0.031050900641369717
1080,0.00019344542420968817,0.004509945567952787,0.00019828585993522676,0.011493964301893405,0.009102549549955706,0.00039225988721685294,0.02924691048180539,0.010541970474669234,0.0011162124590663246,0.031611599868762594
1090,0.0031545741324921434,0.004655743462056227,0.0002678078845583818,0.011609815409957933,0.009042648554740402,0.0003934762892387396,0.027820255186476805,0.010650580067131937,0.001009180485792009,0.028827271707443116
1100,0.005845172330484051,0.006824612903630226,0.0002972581962286921,0.019217625515005093,0.00999158902492641,0.0006080931743971328,0.02778587244845078,0.01075366746166048,0.0010383392692327803,0.030236289864397314
1110,0.006611529009642855,0.006045807415446089,0.0005610811916907399,0.01276216427760254,0.00944279522681554,0.0006035774446319585,0.027692616585651378,0.010867915606581163,0.0011760592374909712,0.03304365342098456
1120,0.002475730278880977,0.00491124005957513,0.00045108220835737655,0.011423559014653643,0.00950735885550299,0.0008244599644051119,0.029591760998573993,0.010976282939760197,0.0011777234670325154,0.03521607515745022
1130,0.004277719025155367,0.00429937867531915,0.00048009113111384795,0.011286936578902508,0.009749383679747628,0.0007149760652537437,0.029591760998573993,0.011061357760539499,0.001253281132010349,0.03736586638048817
1140,0.0044237464970646595,0.006449865171128706,0.0007183177310289858,0.01657101175921404,0.00913757822274244,0.0004137332062198025,0.029591760998573993,0.011143558712413171,0.0011920894225708584,0.039689156559856484
1150,0.0017727035623149906,0.0037429252140521855,0.00017896338407777178,0.010555336919669122,0.009344867539363028,0.00041507919693369006,0.028761103482339682,0.011187907610830777,0.0010942413624963833,0.04304027331875946
1160,0.0033033162422623384,0.004160669934212553,0.00011059960498963237,0.013401131525066237,0.008582449797805102,0.00045007388939185145,0.026892015134194786,0.011232256509248395,0.0006228876382680793,0.046014058357744116
1170,0.0011472801811172994,0.003628434811272216,0.0002518867893543016,0.01094174628103798,0.010403475814409839,0.0004753633604487354,0.03662739901350573,0.011206461524513777,0.0005622291574235703,0.046014058357744116
1180,0.0018526497199483018,0.004853976049877548,0.0003654412862848063,0.015688382808416612,0.012153216896011182,0.0006757325937981491,0.03978508958073108,0.011204972083734879,0.0005665524217587219,0.046014058357744116
1190,0.0006569531825286491,0.003582313209281326,0.00019351552857691326,0.009086802755881918,0.014509820114633521,0.0006757325937981491,0.04754500209021761,0.01120296037823681,0.00074388361066906,0.046014058357744116
1200,0.00011029577583484853,0.005083128902585111,0.0001453101741023095,0.015102441119487695,0.015809706427783173,0.0008025793164242016,0.04754500209021761,0.011199701679394415,0.0008086973714661637,0.046014058357744116
1210,0.0008878629139660802,0.005604343449669806,0.00024053249054880387,0.017747416756873267,0.014687843511286817,0.0006629877347269021,0.04754500209021761,0.011221985368706437,0.000854017649964965,0.046014058357744116
1220,0.002086375964948883,0.006637052643898383,0.00030201391799241,0.023195279872630776,0.012920096917282398,0.0006537193016855899,0.041463704231254665,0.011255314256479855,0.0008590309135345215,0.046014058357744116
1230,0.007690786437847468,0.007316301842285326,0.0002646238428855967,0.01880851019208304,0.011126377893906707,0.0004911458660658794,0.04147602760485471,0.011300556399006352,0.000886242543028568,0.046014058357744116
1240,0.009234131870715947,0.006480994456825291,0.00037535318787092046,0.01322168111303675,0.010271458902870756,0.0006537193016855899,0.051942916444711155,0.011315075166397135,0.0008302159851041191,0.04361361873541673
1250,0.004945820781439701,0.004324699941712969,0.00016667336522110178,0.010903962739449973,0.00984755244945111,0.00047057456906771263,0.05253144944881158,0.010962148852091102,0.0007764523671742471,0.04134632617791464
1260,0.0014846713167364963,0.0046765294568095715,5.431133551460829e-05,0.01392389904571158,0.010261880551212722,0.0007358519167940389,0.056872900803446466,0.010609222537785085,0.0006498057458839749,0.03999657646749446
1270,0.0022965628109928903,0.004055205725496741,0.00010185171843972485,0.010829330448797926,0.00947648914448383,0.0007291917342739173,0.05253144944881158,0.010416246043727269,0.0006629685296202554,0.037815498964165695
1280,0.005160987625359215,0.005654675882286724,0.00041312034827784775,0.014940819660566155,0.009131493248258881,0.001027795688488502,0.026504108123824546,0.010304932572075572,0.0006628396028172107,0.035567300103160365
1290,0.0030290179923668525,0.004520898323905436,0.00035058414964690433,0.011284826553761949,0.009188644326712465,0.0009322705449121354,0.026721620609027188,0.010182775319719041,0.0006628396028172107,0.03476964095207825
1300,0.0011102666986076638,0.004571187541012551,0.00035076040864440947,0.012603300375197144,0.010096671332783469,0.0004673752597670917,0.030325507390772805,0.010050633170778547,0.0009264373323930408,0.03534600149187991
1310,0.000877779852361012,0.004144469729701431,0.000219328923052369,0.011191572936768887,0.009986779465379963,0.000542065757572863,0.030325507390772805,0.009932400312613275,0.0007325439913309773,0.03700322269043964
1320,0.00012581238871367994,0.003971660588411152,0.00011530907257693607,0.01260760387704642,0.009886836979931753,0.00036759329627218933,0.03234220005248029,0.009793875118127031,0.0007664903357975127,0.035751975686596736
1330,0.0007841907151819324,0.003771858840221054,0.00012341811559027634,0.010807960997725453,0.009264652838496472,0.00036931130707437704,0.03234220005248029,0.009665106135671855,0.0008011518016491262,0.03170919642163311
1340,0.0007119126720455666,0.004536434059067695,6.689880236873761e-05,0.01454197877928753,0.00961093391987282,0.000371583059102374,0.030538957534513286,0.00950948170995857,0.0008580966577297441,0.030934973400535203
1350,0.0009122666145764013,0.0039497320088120865,0.000259022628278541,0.010744642626862918,0.008217974506734813,0.0003398127495804712,0.02635429912366039,0.009345124245961206,0.0008727824963532286,0.030156658666013702
1360,0.001749107954942972,0.004559788112244948,0.0004169691762393933,0.012339498000171674,0.008206291118583283,0.0003398127495804712,0.03324598703214265,0.009180766781963843,0.0007559437677759465,0.029350972200081024
1370,0.0010496924401150467,0.004216907916993376,0.0003898289208371609,0.012862243160001735,0.00973279750411013,0.00020578792832486658,0.04856726790451635,0.009022989197004488,0.0008533431268590751,0.028545285734148346
1380,0.0009320119841279883,0.005785847389634812,0.00024615928723039493,0.022446218063606433,0.011346756075117523,0.0006152121700487069,0.050576624541426994,0.008894882768955595,0.0006417769512163141,0.027739599268215676
1390,0.0011504711236909916,0.005067988304765768,0.0003152537362437356,0.014565927511762103,0.01222960047167627,0.000642970109784272,0.050576624541426994,0.008835012408370722,0.0008620356267509312,0.027424094025465123
1400,0.003774382511021191,0.007441210014451149,0.0003803857537638665,0.020115978388518505,0.013545302157191913,0.0006582298643210949,0.050576624541426994,0.008802740886092208,0.0009310515199754192,0.027424094025465123
1410,0.004544007128220432,0.007177401736150151,0.00034236372787638426,0.018949891734335835,0.012924420180775139,0.0012566013759293003,0.04856726790451635,0.008786831791478562,0.0008301163065060484,0.02689257019928751
1420,0.004966126875233064,0.007288233689295068,0.00045630862915076105,0.020766567699566432,0.012878271076453831,0.000639951391858923,0.052199215651731475,0.008773340273121233,0.0005992531007223748,0.027424094025465123
1430,0.0034120376688958533,0.005204722560138023,0.0005196794781574741,0.01457834987529687,0.011153826711201553,0.00014215276539795543,0.05059178186465689,0.008734616928868783,0.000581243858259079,0.027424094025465123
1440,0.0020719233713036387,0.005731924990325012,0.0004240732253675813,0.01548906703965179,0.012176573666193591,0.00039607737285322404,0.05203132390813042,0.008656071478430904,0.0006335396330247096,0.026200724231168933
1450,0.005280718177672155,0.007052913952614353,0.0005563300084502539,0.014610469513269901,0.01499663553027349,0.00018154494101982728,0.06692102839745737,0.008535848014642128,0.0007767827553571291,0.02533772619839288
