Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
TS,100,1,0.0027489763066618792,19798344199075.99
TS,100,2,0.0029876617662046518,15213611944767.895
TS,100,3,0.003323646288052154,39843437552386.02
TS,100,4,0.003167177773338341,5136555576350.675
TS,100,5,0.003083765258911472,34701607356320.855
TS,100,6,0.003607666146929887,35936702954628.484
TS,100,7,0.0029621275502757644,19071424506331.85
TS,100,8,0.0031855554283032207,26738789637148.72
TS,100,9,0.003205434957448308,44337836667734.73
TS,100,10,0.0029687523725950384,19619241002443.19
TS,100,11,0.003207404830420592,31396687185159.766
TS,100,12,0.0030351951833617486,26653774274247.87
TS,100,13,0.002640499991066949,20174249788186.695
TS,100,14,0.002986247751988981,17136792512252.516
TS,100,15,0.0033965370967887682,45886758578763.91
TS,100,16,0.0031399602654730414,9198840309723.895
TS,100,17,0.003121914489956163,65848858962800.375
TS,100,18,0.0028319356337882574,4636370112517.4795
TS,100,19,0.003765065295040254,85956607319868.02
TS,100,20,0.002968297197949708,20508567711073.695
TS,100,21,0.0030408054243200168,49769715977445.36
TS,100,22,0.003275338111772632,49799451797427.875
TS,100,23,0.0027037686034509416,9482708950290.635
TS,100,24,0.0035636182854880565,11074592157647.715
TS,100,25,0.002637599993800845,12206793753033.994
TS,100,26,0.002863784275659806,14174357359907.895
TS,100,27,0.0037564373088448807,109220986753599.77
TS,100,28,0.002908133271002667,84135073683582.52
TS,100,29,0.0032192490119077257,33165942276035.332
TS,100,30,0.002948498403192374,41674314928378.305
TS,100,31,0.003666585487240721,15169185943667.303
TS,100,32,0.0037536228127867063,13477443320179.79
TS,100,33,0.0037324344414108503,65097889225614.22
TS,100,34,0.002484294424762683,11449956857018.615
TS,100,35,0.0028964704839831764,56383121988214.49
TS,100,36,0.0031252020648844764,31321597491924.64
TS,100,37,0.0030494056481455184,104058160129544.39
TS,100,38,0.0032180042128029615,32468578783562.457
TS,100,39,0.003669437587561967,33555483355378.71
TS,100,40,0.003276041862361739,16567053666947.281
TS,100,41,0.0031193782212227215,11282962247682.13
TS,100,42,0.003173887753907886,5653485932975.115
TS,100,43,0.0038223267788087306,73218909081985.62
TS,100,44,0.00292496229105848,4434929678724.632
TS,100,45,0.003519375388882372,11641736246677.975
TS,100,46,0.0028417916056101924,14052046228245.84
TS,100,47,0.003921846371844704,83986395711446.31
TS,100,48,0.003680275356897279,35289156580975.625
TS,100,49,0.0043065006615506315,29395422221196.254
TS,100,50,0.00307552708278821,26066212207332.914
TS,100,51,0.003206268812689951,9145738198218.55
TS,100,52,0.002982672303410512,17029934209036.38
TS,100,53,0.003108545257983706,56520938025621.07
TS,100,54,0.0028036972583286397,35303474306765.06
TS,100,55,0.0033046042401264947,21024181699948.016
TS,100,56,0.0035781275799016666,70249084535009.875
TS,100,57,0.0036281887194875607,18663643492239.71
TS,100,58,0.002919874002100252,13274273112801.709
TS,100,59,0.0025204712068566133,17676635266522.574
TS,100,60,0.0032682175039299875,10832346579114.252
TS,100,61,0.0029738499436243863,48415100788275.69
TS,100,62,0.0034846939196136652,167972791422296.2
TS,100,63,0.0027449255856990336,73392628492335.42
TS,100,64,0.0025557008857599872,6955199207856.858
TS,100,65,0.003216404215235777,41799820099908.16
TS,100,66,0.0027586689614829377,97548030101480.12
TS,100,67,0.0035149780094548,48429520786769.1
TS,100,68,0.0028411917260695993,22426301794484.48
TS,100,69,0.003064136058843957,33761577675544.9
TS,100,70,0.00284248146487826,12850430152458.473
TS,100,71,0.0026793788807509765,27237912762344.066
TS,100,72,0.0029761153249870434,56625468816219.27
TS,100,73,0.002766172342934609,24714512748770.188
TS,100,74,0.003717020659047374,13890148194464.262
TS,100,75,0.003362367447553689,27563213829064.992
TS,100,76,0.0033742432531886687,18999628373386.258
TS,100,77,0.002840193548033512,8056118020288.053
TS,100,78,0.003528194949670072,60742341127217.555
TS,100,79,0.002701469752374361,70104474206322.66
TS,100,80,0.0028652608751560367,17401254378260.969
TS,100,81,0.0028576620323695298,8645246975360.409
TS,100,82,0.003334486359492872,35136845638990.32
TS,100,83,0.002881852846218305,46992398044734.22
TS,100,84,0.002935533554279198,15547406180058.393
TS,100,85,0.0030314041425100703,56682482832746.03
TS,100,86,0.003396773334768833,20594009366063.387
TS,100,87,0.002659071398091803,12850430152188.332
TS,100,88,0.003307908913142707,50559075250998.45
TS,100,89,0.0034337011233384262,10451675195008.482
TS,100,90,0.0035273844474484326,1129250995315.8225
TS,100,91,0.004065756957598787,42814973386924.17
TS,100,92,0.002829579998242352,44257803104600.82
TS,100,93,0.003774964024538038,46030341095250.695
TS,100,94,0.0040919076065124,9776938681790.93
TS,100,95,0.0036409110753994555,8210078260941.507
TS,100,96,0.0034747505183824858,13352036480027.863
TS,100,97,0.00285920084030321,98769694597809.62
TS,100,98,0.003146031915460212,45925043389043.664
TS,100,99,0.0031139166573995857,42496461112558.88
TS,100,100,0.002563227101227831,37327286983107.234
