Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IQR,20,1,0.033067070773533096,12.288514992356724
IQR,20,2,0.033494310424355675,12.806330387117026
IQR,20,3,0.03082353269954336,11.592536239328636
IQR,20,4,0.02881129964834432,10.97105272246843
IQR,20,5,0.03373398184565028,12.423165857241933
IQR,20,6,0.030831112468218333,11.35330722161509
IQR,20,7,0.03189546182389607,11.678790680392092
IQR,20,8,0.03338723094771185,12.725435009295042
IQR,20,9,0.033207703959927594,12.230269127020126
IQR,20,10,0.03153616068035926,12.116537731331494
IQR,20,11,0.03036499668629305,11.498032663280071
IQR,20,12,0.03253468008755059,12.26452696491708
IQR,20,13,0.032778022562409706,12.188522690547313
IQR,20,14,0.028834778048521394,10.970773600178488
IQR,20,15,0.029180200809334915,11.095442256236998
IQR,20,16,0.029830861259135293,11.226576895786932
IQR,20,17,0.03169726788954723,11.754428194314045
IQR,20,18,0.03282795114250021,12.010302937052597
IQR,20,19,0.033171217986958317,12.116426166374215
IQR,20,20,0.03268907791245044,11.822245129818672
IQR,20,21,0.030995701674362684,11.604668750813492
IQR,20,22,0.03483964918282836,13.138010928641277
IQR,20,23,0.030493587633772943,11.102595478149842
IQR,20,24,0.033475109959784824,12.728398285151348
IQR,20,25,0.03045414740258392,11.276860550187
IQR,20,26,0.03328693196145229,12.13594804687647
IQR,20,27,0.030039335412038754,11.15007382634009
IQR,20,28,0.032342134720920526,12.08560345239186
IQR,20,29,0.03253641227887251,12.18585600101273
IQR,20,30,0.03424158776660231,12.932495330453428
IQR,20,31,0.029851840073944758,11.372486753466324
IQR,20,32,0.03051494568239973,11.668251994749253
IQR,20,33,0.03404174093318353,12.811698081903314
IQR,20,34,0.03301795592055286,12.447728945724657
IQR,20,35,0.03248264142320301,11.945985470999615
IQR,20,36,0.03241093009359418,12.034170454511454
IQR,20,37,0.0342703291813786,12.681294634202988
IQR,20,38,0.03177686286335774,11.879178093829305
IQR,20,39,0.032499094489947776,12.138488481277403
IQR,20,40,0.03141440505042948,11.67333063282079
IQR,20,41,0.032164654762787445,12.288889648430965
IQR,20,42,0.030991870586000815,11.455882096950162
IQR,20,43,0.02994076723964573,11.464878424870536
IQR,20,44,0.034234489369899694,12.884507388101962
IQR,20,45,0.032453804466611905,12.16257834581736
IQR,20,46,0.03120916399183987,11.877291911216853
IQR,20,47,0.03345730111344425,12.97240735523335
IQR,20,48,0.033793697594862566,12.582092689365515
IQR,20,49,0.033593548792383326,12.683186731734835
IQR,20,50,0.03390624563142075,12.179654127731663
IQR,20,51,0.031009236820284357,12.287048773399395
IQR,20,52,0.030417507126232424,11.308350200388286
IQR,20,53,0.033007096878932066,12.691969538213879
IQR,20,54,0.030290768692190696,11.49843169896229
IQR,20,55,0.033543895816771564,12.687921624238083
IQR,20,56,0.033299938872285835,12.558168641701991
IQR,20,57,0.031241909901345375,11.681282038262198
IQR,20,58,0.03067411578830061,11.638514402400656
IQR,20,59,0.03116458291712001,11.928546767365093
IQR,20,60,0.032103883278712664,12.386126127826774
IQR,20,61,0.03246997766412592,12.29873262992444
IQR,20,62,0.031100486755562342,11.7029509373609
IQR,20,63,0.03339496456438644,12.683355202861499
IQR,20,64,0.03352851209490794,12.460510864869416
IQR,20,65,0.03302206971031537,12.576824664062535
IQR,20,66,0.030711510543438715,11.49147487548145
IQR,20,67,0.030477440623933236,11.831512463073595
IQR,20,68,0.03375012027200523,12.043487877138976
IQR,20,69,0.03026718948735294,11.331612883231262
IQR,20,70,0.031291690849745334,11.780633114576956
IQR,20,71,0.0337549172355559,12.736941238986962
IQR,20,72,0.034495720774330954,13.049647170692271
IQR,20,73,0.03350029178435843,12.944691042648756
IQR,20,74,0.03257713016134089,12.197795493974843
IQR,20,75,0.03187953221244858,12.09453437325853
IQR,20,76,0.030012745506241667,11.568846464787756
IQR,20,77,0.033288513221055555,12.710117615929517
IQR,20,78,0.03153161860919025,12.094139605811892
IQR,20,79,0.030838614908529925,12.029100012549138
IQR,20,80,0.03344967716636409,12.394643332512626
IQR,20,81,0.029810021348122773,11.337484177817895
IQR,20,82,0.027965346624075866,10.76519160159046
IQR,20,83,0.03361051660699026,12.524241749635562
IQR,20,84,0.030834381601027968,11.55761558959832
IQR,20,85,0.031086782425008664,11.661942070878846
IQR,20,86,0.031725382573068256,11.703558014612826
IQR,20,87,0.030437019775564303,11.51304555245339
IQR,20,88,0.029530458535307967,11.22671285068598
IQR,20,89,0.03572863193319913,13.316290457075924
IQR,20,90,0.036789500107657774,13.894776319233305
IQR,20,91,0.03311341141585568,12.208091053546177
IQR,20,92,0.030248783700574638,11.17294969706159
IQR,20,93,0.0313738808138667,12.225876534735622
IQR,20,94,0.03231231180162706,11.786179643656121
IQR,20,95,0.03290575535715538,12.223281532397953
IQR,20,96,0.03203092737374305,11.997281938823862
IQR,20,97,0.03222489961290549,12.320947504773992
IQR,20,98,0.032889883287099346,12.12041935813374
IQR,20,99,0.03435084832794478,13.110550124482012
IQR,20,100,0.031930526773252234,12.394426061421774
IQR,20,101,0.033985663284249304,12.698662073954425
IQR,20,102,0.030400980218354263,11.086522757387943
IQR,20,103,0.03556814769877105,13.51164993274175
IQR,20,104,0.033552465682787344,12.413175910128626
IQR,20,105,0.031805350262209695,11.920373645044178
IQR,20,106,0.03146467127780447,11.847162124643743
IQR,20,107,0.032382286934504304,11.987800443108245
IQR,20,108,0.03166793504838528,12.274406530241171
IQR,20,109,0.031468151941941205,11.814103970197179
IQR,20,110,0.0315619088282178,11.977161684359514
IQR,20,111,0.029885865914208797,11.281704514501149
IQR,20,112,0.03083586633232223,11.62698488556807
IQR,20,113,0.032725677867101906,12.176947145360183
IQR,20,114,0.033391717926503375,12.747784707486835
IQR,20,115,0.03407348231023437,12.921370962025897
IQR,20,116,0.03382776091985259,13.332908715169047
IQR,20,117,0.03233764798582231,12.298948389449214
IQR,20,118,0.03204434993659839,12.266375231306872
IQR,20,119,0.029631402202714558,11.136996810380998
IQR,20,120,0.0318984383075704,11.736112625728284
IQR,20,121,0.03449213669350864,12.70955811419806
IQR,20,122,0.03127003309831133,11.813433266516354
IQR,20,123,0.03115130630988103,11.69863914885557
IQR,20,124,0.033574067054586695,12.783660710572128
IQR,20,125,0.03275140486317449,12.698781746198032
IQR,20,126,0.032281961254799485,12.15999598968497
IQR,20,127,0.033585501156701295,12.493847616321577
IQR,20,128,0.031245960123717362,11.662168539527912
IQR,20,129,0.030383445324246937,10.886810404385084
IQR,20,130,0.030555006852619852,11.4639928178582
IQR,20,131,0.03157099431848576,11.430955765383864
IQR,20,132,0.030792756793687145,11.368946790744362
IQR,20,133,0.032308147627638104,12.221517811668827
IQR,20,134,0.031195508085107203,11.628005219330555
IQR,20,135,0.030742948293827708,11.090378027908349
IQR,20,136,0.03580892282813721,12.933610353360942
IQR,20,137,0.03241700035868515,11.818534853685449
IQR,20,138,0.034478503621066685,12.943647866289087
IQR,20,139,0.033382937553594345,12.369617415276652
IQR,20,140,0.030516940916042047,11.573557246048658
