Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
TS,50,84,9.243240734733552e-05,4796090084422.252
TS,50,85,9.103800211782239e-05,2865223661050.4507
TS,50,86,8.753627308075809e-05,3784832380475.336
TS,50,87,9.041346049118666e-05,2243438959389.262
TS,50,88,8.820397244338945e-05,2753889876913.2407
TS,50,89,8.436616295145258e-05,1921898900317.109
TS,50,90,9.379242214680904e-05,1128216679276.275
TS,50,91,9.259914188989264e-05,1168990857994.6812
TS,50,92,9.28003547623938e-05,518698420540.9529
TS,50,93,9.347814538938293e-05,2130396478249.2302
TS,50,94,9.063127801117966e-05,657410668617.4246
TS,50,95,9.330629503046745e-05,1632326397808.6982
TS,50,96,9.399668899456542e-05,1334179751836.3066
TS,50,97,0.00010057172134444274,1990090494268.967
TS,50,98,8.70755851457668e-05,2938090167184.386
TS,50,99,9.594280917734382e-05,1378550827244.5981
TS,50,100,8.916186913101178e-05,2956101878322.9727
TS,50,101,9.05230779354574e-05,2538767572538.2163
TS,50,102,8.963552044521347e-05,1964966118436.6504
TS,50,103,9.486655163045732e-05,1211083353988.9558
TS,50,104,9.627798645610597e-05,1258056253239.0999
TS,50,105,9.452745669945597e-05,4086584992255.77
TS,50,106,9.48399240577744e-05,2687213666223.394
TS,50,107,9.730911032566028e-05,4289322519276.8423
TS,50,108,8.931724725191383e-05,765661152436.6174
TS,50,109,9.008905458433403e-05,3153061884555.4995
TS,50,110,9.395211669215955e-05,1135070182992.2285
TS,50,111,9.551568991263862e-05,2548517695243.3423
TS,50,112,9.634872738204227e-05,2341770659763.4526
TS,50,113,9.74538089545693e-05,3489878145657.994
TS,50,114,9.272662609627531e-05,4933693748121.391
TS,50,115,0.00010174042892791787,1190398843397.1143
TS,50,116,9.334459847455178e-05,2581708237261.9175
TS,50,117,9.701372129468984e-05,2394043737474.9277
TS,50,118,9.303763184723489e-05,2046339684398.9473
TS,50,119,8.679776958269996e-05,848904249681.2664
TS,50,120,9.067507413877496e-05,3675278017010.4766
TS,50,121,9.793795277433616e-05,324554768527.6795
TS,50,122,9.45396564007003e-05,3452437448932.1123
TS,50,123,8.95424384523188e-05,1410803684890.9563
TS,50,124,9.337522195985395e-05,2892602453662.2803
TS,50,125,9.202656612114497e-05,1601566605326.1282
TS,50,126,9.553413701876546e-05,3609062291425.7666
TS,50,127,9.341335515979726e-05,3163322786284.6846
TS,50,128,8.752419344438113e-05,1016005543939.127
TS,50,129,8.903044454402203e-05,3062335440079.771
TS,50,130,9.218157048959383e-05,869041739216.4236
TS,50,131,9.768084982101166e-05,698017332722.6726
TS,50,132,9.0070865561215e-05,835169645719.8027
TS,50,133,9.006451710022521e-05,3979562618534.5483
TS,50,134,8.740976866240905e-05,2697110013927.446
TS,50,135,8.644946383803237e-05,2226507494906.24
TS,50,136,9.796724453733649e-05,2713464799975.314
TS,50,137,0.00010034406439043503,2610911693806.248
TS,50,138,8.956725251544455e-05,2306211928337.0186
TS,50,139,8.474214242600469e-05,2128708666673.462
TS,50,140,8.479125273686642e-05,1192826134190.1123
TS,50,141,8.773918698684664e-05,2078754921251.2017
TS,50,142,9.396848028555276e-05,3561494695874.5283
TS,50,143,8.341786583066205e-05,1940631484665.1074
TS,50,144,8.873620942082553e-05,1525390562585.331
TS,50,145,9.463855852831585e-05,1108873062970.2961
TS,50,146,8.92589420319106e-05,1501122094606.1013
TS,50,147,8.804332151318744e-05,3249470851756.4985
TS,50,148,8.59857224484918e-05,2270364140038.516
TS,50,149,9.531067171906453e-05,818033791450.6085
TS,50,150,9.552519615282261e-05,2022997595035.584
TS,50,151,9.814036643073273e-05,2552540134758.0024
TS,50,152,9.572130815088376e-05,2877784473657.0957
TS,50,153,9.66145820242386e-05,974409895174.2822
TS,50,154,8.53766815019044e-05,747322774581.5814
TS,50,155,8.613725364748738e-05,1064330126622.2405
TS,50,156,9.633693908519685e-05,3953781719551.1543
TS,50,157,9.424450634330934e-05,1425915390477.8252
TS,50,158,9.67656154243015e-05,1288322695630.398
TS,50,159,8.938615412713331e-05,3629726930002.697
TS,50,160,9.685853987970195e-05,1991611532412.386
TS,50,161,8.782180852992349e-05,3888257178553.658
TS,50,162,9.934090625919465e-05,1462910951740.2383
TS,50,163,8.78869392474476e-05,4139564512084.0645
TS,50,164,9.466930576131126e-05,2587631991384.4814
TS,50,165,9.255716729001844e-05,2774530738386.027
TS,50,166,9.753746208556734e-05,2422536769657.989
TS,50,167,0.00010350014913123176,1369195819024.7903
TS,50,168,8.705416300459784e-05,3950839316416.645
TS,50,169,8.99210789840351e-05,2243342196564.5474
TS,50,170,9.415670709907594e-05,3817085036661.589
TS,50,171,9.220033213243326e-05,878143966208.0071
TS,50,172,8.927812518214416e-05,712966434616.8735
TS,50,173,9.611302903019816e-05,3233894290855.4766
TS,50,174,9.12109660112939e-05,2373108703361.2803
TS,50,175,9.926222211389814e-05,937989859360.7546
TS,50,176,8.653219125272853e-05,3431461198273.7954
TS,50,177,8.859100445346295e-05,2725366212395.1406
TS,50,178,9.20206428810328e-05,1481402464777.389
TS,50,179,8.984891560239449e-05,903944983514.8245
TS,50,180,9.480583186776766e-05,4066292422643.8696
TS,50,181,9.044438921693649e-05,2389850539572.521
TS,50,182,9.363445699534171e-05,1443155331705.6978
TS,50,183,9.088387333117987e-05,1560902312362.964
TS,50,184,9.484652081822784e-05,933468736387.346
TS,50,185,9.212156945058481e-05,2574454838007.376
TS,50,186,9.203363555035025e-05,2316426157024.0273
TS,50,187,8.965830775319558e-05,3081119520681.7114
TS,50,188,9.534662827638986e-05,719014827445.4479
TS,50,189,9.986978405309201e-05,2471616829563.186
TS,50,190,9.396251007735503e-05,291152339127.53845
TS,50,191,8.918909483566223e-05,3025133616824.984
TS,50,192,9.793265642484959e-05,4075267972760.0054
TS,50,193,8.185414101351512e-05,2313512711480.915
TS,50,194,8.751830851686589e-05,2352252021221.457
TS,50,195,9.351140001028647e-05,3678417058438.584
TS,50,196,9.402181268027403e-05,1348302780926.2888
TS,50,197,9.892958519121265e-05,1631049838806.1902
TS,50,198,8.800791260973019e-05,1204263177561.842
TS,50,199,9.157033476237871e-05,1582674767260.0566
TS,50,200,9.0903040925292e-05,2165973787026.5564
