Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IBR,100,1,0.0011530978551568378,2159.546204147889
IBR,100,2,0.0012162064808119042,2613.1307941928912
IBR,100,3,0.0012792543399328797,3560.1633554662344
IBR,100,4,0.0011687960024336572,4557.49032796982
IBR,100,5,0.001182481530080668,1852.4544700236884
IBR,100,6,0.0012298915347871808,5556.751542886718
IBR,100,7,0.001244988383330913,3729.7583853522583
IBR,100,8,0.0013025213136731316,1772.7954273419712
IBR,100,9,0.0012216574821169003,1703.9237171124444
IBR,100,10,0.001218343892225533,1590.9396445284824
IBR,100,11,0.001242078404531718,1997.545798585911
IBR,100,12,0.0011706732330073245,2011.8765472887344
IBR,100,13,0.0012650005004553706,2570.7695629238538
IBR,100,14,0.001217273743690076,2091.120793398918
IBR,100,15,0.0012007500552865765,2611.038707191215
IBR,100,16,0.001237915329895434,1970.6737616549915
IBR,100,17,0.0013156636888517982,3435.109611547912
IBR,100,18,0.0011857426248685853,2791.7499452628094
IBR,100,19,0.0012340296795109102,2023.1651294810306
IBR,100,20,0.0012031823632154177,2737.714360858946
IBR,100,21,0.0012010818807355382,2105.495948953736
IBR,100,22,0.0011900092028973733,3175.571768285005
IBR,100,23,0.001204502708298806,1921.8978871269612
IBR,100,24,0.0012184403154259836,2205.2944549183994
IBR,100,25,0.0011902954910477652,4299.938829918919
IBR,100,26,0.0012505968958003654,1911.4060423920187
IBR,100,27,0.001258747486386301,2597.8167657360123
IBR,100,28,0.0012390660529118757,3049.881107416413
IBR,100,29,0.001203377894985126,2291.3846176268726
IBR,100,30,0.0012281584044546007,3581.980010462817
IBR,100,31,0.001169487128093281,1433.4538067822903
IBR,100,32,0.001210296716239502,3357.942944536977
IBR,100,33,0.0011800015008646542,6669.160259212785
IBR,100,34,0.0012299692435395213,1999.1294570727337
IBR,100,35,0.0011673595126801607,2170.438266360732
IBR,100,36,0.0012229805711408495,1508.818049305528
IBR,100,37,0.0011529785875272762,2902.6754261085994
IBR,100,38,0.0012409601527906607,3626.372468121811
IBR,100,39,0.0010909743254213938,3031.558473527406
IBR,100,40,0.0013022059053620714,2076.58622862873
IBR,100,41,0.0012105675426062191,1756.5129005850931
IBR,100,42,0.0011688879426122875,1987.9025298867398
IBR,100,43,0.0012786501908516143,3996.035857815313
IBR,100,44,0.0011421542385622455,2429.1146218366794
IBR,100,45,0.0012883737288671624,2106.7861489774045
IBR,100,46,0.0011612035762508662,1984.81041324248
IBR,100,47,0.001194343318561612,2443.428033566842
IBR,100,48,0.0012199046528952315,1787.432267179547
IBR,100,49,0.0012162070176685476,2587.5843067937208
IBR,100,50,0.0012228802696598888,2650.6521219400956
IBR,100,51,0.0012246862797956966,2252.34534981279
IBR,100,52,0.0011644196447094528,2043.6537692148513
IBR,100,53,0.0011716440439145637,3324.427848154083
IBR,100,54,0.0012289841615654971,2539.0570597111596
IBR,100,55,0.0012234173276012045,2129.732101675567
IBR,100,56,0.001200694618167797,3254.098927114962
IBR,100,57,0.001199731716483462,3512.3913682551724
IBR,100,58,0.0011462503220260802,2687.371565155345
IBR,100,59,0.0012900404957684828,4534.1022501550615
IBR,100,60,0.0012684674644589478,2383.517973096905
IBR,100,61,0.0011891362414681317,2857.7224200037654
IBR,100,62,0.0012333279896389068,2303.854788453998
IBR,100,63,0.0012526408212372607,2700.6013138333788
IBR,100,64,0.001184351240297549,2685.2112696133972
IBR,100,65,0.0012871260792543166,2065.3500175440968
IBR,100,66,0.0011756700925643069,1932.8454655578412
IBR,100,67,0.001190995154266508,3497.423464123176
IBR,100,68,0.001200981006149775,1672.31414820898
IBR,100,69,0.0012266118920079355,1473.4078768823497
IBR,100,70,0.0011565216896680078,2908.9397674379475
IBR,100,71,0.001153229455708718,1575.8486675393433
IBR,100,72,0.0012120952511445718,6275.983589038521
IBR,100,73,0.0012031104761362319,2813.9398883284493
IBR,100,74,0.0011682570669580708,1707.1367603647307
IBR,100,75,0.0011966991976721493,2089.042497771627
IBR,100,76,0.0012499742441719826,2093.106135310201
IBR,100,77,0.0011871804211772124,2729.5994053122245
IBR,100,78,0.00119362828507905,2386.5835769336236
IBR,100,79,0.001222899905805345,3156.7038147362737
IBR,100,80,0.0013236018597805796,2742.108126870685
IBR,100,81,0.0011513228232048246,1943.8753254597998
IBR,100,82,0.001215406615952549,1614.7343221405333
IBR,100,83,0.0011618957796091242,1126.0906686086794
IBR,100,84,0.0012484932651615156,2846.445354774254
IBR,100,85,0.001182837364247378,2786.763970175485
IBR,100,86,0.001198898868736181,6336.049545574736
IBR,100,87,0.0011590576333570077,1972.1232794356517
IBR,100,88,0.0012644460955238538,2850.845124730786
IBR,100,89,0.0011549908714378733,2523.409795290204
IBR,100,90,0.0011551518763067467,1520.3423880293876
IBR,100,91,0.0013197050795307965,2262.308125189073
IBR,100,92,0.0011718403816303295,1688.0301055653852
IBR,100,93,0.0012653447363628553,1868.6210223525827
IBR,100,94,0.0012256620380099409,4066.761207335244
IBR,100,95,0.0012903669887306967,4706.899955835185
IBR,100,96,0.0012311458396793045,3308.6910077266302
IBR,100,97,0.001183214575076637,3000.963068080886
IBR,100,98,0.001214004794712066,6706.376473959111
IBR,100,99,0.0012599138936810418,2334.1884485447313
IBR,100,100,0.001264279762264106,2582.7160778843345
IBR,100,101,0.001248598874869385,2353.594044801159
IBR,100,102,0.0012596593561851582,2697.99173417628
IBR,100,103,0.0012742965528602524,5680.541459063385
IBR,100,104,0.001223809214228773,3195.589344422788
IBR,100,105,0.0011628409047030439,3184.6053501150654
IBR,100,106,0.0011892382448844957,1401.7134132467504
IBR,100,107,0.001147777246470509,2921.3523858513076
IBR,100,108,0.0011355074852180578,2022.3551363922359
IBR,100,109,0.001234553165671122,1804.053072126335
IBR,100,110,0.001323276661743823,3745.968430026787
IBR,100,111,0.0012393357218010643,5645.4001127791325
IBR,100,112,0.001184290120765558,1426.8535426201781
IBR,100,113,0.001298201715581144,2027.3740913615225
IBR,100,114,0.001268166361256617,4660.475085743534
IBR,100,115,0.0011810231030702143,3223.425492846564
IBR,100,116,0.0012792658559073122,2519.178242835661
IBR,100,117,0.001251928200806403,2966.3005425599376
IBR,100,118,0.0011705203992948027,2292.44377533816
IBR,100,119,0.0011995889129942149,1675.2114969857655
IBR,100,120,0.0012333822766009011,2687.6722697239916
IBR,100,121,0.0012092319954539706,2060.326113081685
IBR,100,122,0.001172460182429585,4546.773383454133
IBR,100,123,0.0012572823047609367,5075.901547651114
IBR,100,124,0.0011998462396548622,2334.828445938427
IBR,100,125,0.001219050188635971,1673.973850911088
IBR,100,126,0.0012662890838230597,1821.758695182879
IBR,100,127,0.0011459039856090945,1630.1007212942388
IBR,100,128,0.001253989380460936,2363.3772003177173
IBR,100,129,0.0012592331208834257,2678.1577831894115
IBR,100,130,0.0011985603430551821,2231.8860546864717
IBR,100,131,0.0012596255259246171,1420.896871507097
IBR,100,132,0.0011197984231791627,1956.487823746749
IBR,100,133,0.0012690408259208633,3616.015485187335
IBR,100,134,0.001181953293024887,4195.408149461664
IBR,100,135,0.0012192157845511058,3292.243385420678
IBR,100,136,0.001161363617053152,3621.2182934329185
IBR,100,137,0.0012686735448548209,1865.2514544791
IBR,100,138,0.0011470775198945513,1946.5649393530903
IBR,100,139,0.001332603855511129,2665.6962960500146
IBR,100,140,0.0011450095055848455,5795.979204709184
IBR,100,141,0.0012001899165987489,1985.1087897627115
IBR,100,142,0.001282201203821671,3133.697327337685
IBR,100,143,0.0012037552734786828,4496.061962461437
IBR,100,144,0.0011478920224706423,1962.3626993962566
IBR,100,145,0.0011493588340479367,2722.2548026997097
IBR,100,146,0.0012895580009303666,2815.3433022167874
IBR,100,147,0.0012376223003712995,2413.7029508855753
IBR,100,148,0.0011965056942943068,1717.0253722697043
IBR,100,149,0.0011110485174933597,2261.4524688488664
IBR,100,150,0.0011200883805975485,4855.048876869664
IBR,100,151,0.0012421197914895348,3834.483424981908
IBR,100,152,0.001199085869961715,1955.3479995027576
IBR,100,153,0.0011997252560195459,1589.2000726208942
IBR,100,154,0.0011794279452708855,2736.417291120039
IBR,100,155,0.0012184668560202485,1681.7394976571438
IBR,100,156,0.0012558531143116152,10009.6324044456
IBR,100,157,0.0011671340108398976,3242.094319636408
IBR,100,158,0.0013405581980429724,4815.516638867551
IBR,100,159,0.0012005778283923556,3313.390098937598
IBR,100,160,0.0012379962973944705,3467.93270648705
IBR,100,161,0.0011336462843945356,5807.311393927926
IBR,100,162,0.0012693002311646023,4574.059533946214
IBR,100,163,0.0012625439766902568,2005.9883601186873
IBR,100,164,0.0012595093300708314,3027.1213968576567
IBR,100,165,0.0011659398123232481,4638.555714265461
IBR,100,166,0.0013273452928192118,2883.154355781346
IBR,100,167,0.001227600037588757,2439.90160596872
IBR,100,168,0.001173575896961636,1872.1168378041095
IBR,100,169,0.001209397276140829,2547.418153397009
IBR,100,170,0.0012724503948547171,1976.8237704754579
IBR,100,171,0.0011260253334894595,2391.585286282677
IBR,100,172,0.00111660057017702,1329.8689688128343
IBR,100,173,0.0011880683602041014,2514.631526954264
IBR,100,174,0.0011351656457240507,2981.1875630905
IBR,100,175,0.001155147426726201,1615.5798007321578
IBR,100,176,0.0013214189267471926,2736.6589827552016
IBR,100,177,0.0011875310824717325,3502.487770180364
IBR,100,178,0.0011573418342933424,1664.3267740806334
IBR,100,179,0.001262935467804968,1573.4448024450774
IBR,100,180,0.0012686767110381889,2061.661074704481
IBR,100,181,0.0012859036870895755,1751.6697639554302
IBR,100,182,0.0012466078700305817,2224.9417771169356
IBR,100,183,0.0011630626738969908,4387.313955471918
IBR,100,184,0.0013323282881842608,2860.059566462351
IBR,100,185,0.0012373219823039448,2954.9676983935674
IBR,100,186,0.0011542057945041736,1423.964887585433
IBR,100,187,0.0012031950791675362,7372.437144504636
IBR,100,188,0.001275191099061257,3263.9004886378416
IBR,100,189,0.001220566828110168,2101.9810138740145
IBR,100,190,0.0012118640684970732,2560.5767501637365
IBR,100,191,0.001194938664178689,1698.2478041278564
IBR,100,192,0.001225605486798135,5218.079019352099
IBR,100,193,0.0011931535505322393,2050.646049992723
IBR,100,194,0.0011896124265412184,3181.438631586373
IBR,100,195,0.0012431718907648763,3592.257237201097
IBR,100,196,0.0011882254526018254,5183.766300027926
IBR,100,197,0.001238736622931531,4099.943067697322
IBR,100,198,0.0012408596104215405,2336.2962323061984
IBR,100,199,0.0012191425117494823,2521.9891475751474
IBR,100,200,0.0011566217194647441,1976.822057347515
