Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IQR,50,1,0.10867746548639917,53.390412282225505
IQR,50,2,0.11135443674314763,54.57590985764613
IQR,50,3,0.11241688072472852,55.588293725310066
IQR,50,4,0.10888528261698337,54.189746801978785
IQR,50,5,0.11246539202979323,55.316108984082454
IQR,50,6,0.10792016890668363,52.9185446588925
IQR,50,7,0.10932310268219683,54.51398576138901
IQR,50,8,0.11193990331618367,55.19676693744844
IQR,50,9,0.11112710022919332,54.9690166591158
IQR,50,10,0.11471434422568165,56.468784508862214
IQR,50,11,0.1120074813162009,55.40407755488004
IQR,50,12,0.11121098112240407,54.92218346501288
IQR,50,13,0.10870052142239953,53.67342728141288
IQR,50,14,0.10621067017589973,52.596378049268885
IQR,50,15,0.11263060702195118,55.465996792912044
IQR,50,16,0.1128712990858838,54.80881519963261
IQR,50,17,0.11003604637443372,54.913232982870475
IQR,50,18,0.11097934667846678,55.07500794761368
IQR,50,19,0.10929232654368326,54.06951925577275
IQR,50,20,0.10984317590024344,54.12370664261663
IQR,50,21,0.11040352457778312,54.890644836514404
IQR,50,22,0.11247415532525441,55.489233247878325
IQR,50,23,0.11318798667308069,55.73301708390069
IQR,50,24,0.1094503518298716,53.753677708778255
IQR,50,25,0.11221129876856914,55.44979448043055
IQR,50,26,0.11264838175699457,54.55462854938219
IQR,50,27,0.11575135037788958,57.203339790246346
IQR,50,28,0.10966536950454521,53.92105852596531
IQR,50,29,0.10752369952531494,53.28853153131621
IQR,50,30,0.1103176426506907,55.40885419574235
IQR,50,31,0.11252974411636989,55.9382625442356
IQR,50,32,0.11423738953497214,55.75573390662751
IQR,50,33,0.11016115490318007,54.62069379517352
IQR,50,34,0.11083840184047171,54.13120555985851
IQR,50,35,0.11272168633832161,55.26443506168417
IQR,50,36,0.11183816032022804,54.8302603077749
IQR,50,37,0.11292853605673434,56.35937178440543
IQR,50,38,0.11134131753277111,54.81243158560981
IQR,50,39,0.10846266101477639,53.98360380868936
IQR,50,40,0.10866386164945527,54.514779021211744
IQR,50,41,0.10504226559768592,52.081300153099555
IQR,50,42,0.11057821999298155,55.22249149020722
IQR,50,43,0.11135210843625391,54.54471958440919
IQR,50,44,0.1138174074814241,56.70425067336025
IQR,50,45,0.11138875363343266,54.88298114892605
IQR,50,46,0.11025948168473379,54.82793315428797
IQR,50,47,0.11154650394295261,55.145736090017905
IQR,50,48,0.10982233624509365,54.57214963754233
IQR,50,49,0.11533222096166965,57.118124884074504
IQR,50,50,0.1116077087227264,55.30048705533906
IQR,50,51,0.1068032023714164,52.99677788660888
IQR,50,52,0.1117096484021771,55.771018310051566
IQR,50,53,0.1131013482853894,56.00658163301774
IQR,50,54,0.10956001185143048,54.273398602877464
IQR,50,55,0.11316756812492568,54.68056125216608
IQR,50,56,0.11118453264761834,54.83540148867907
IQR,50,57,0.11152283188459469,54.67534833307577
IQR,50,58,0.11207100157238083,54.726600610461254
IQR,50,59,0.11068084267279212,54.85631723969914
IQR,50,60,0.1139168278920637,55.4447228217989
IQR,50,61,0.11026158404746111,55.279584210170675
IQR,50,62,0.11364956824800869,56.1735877420762
IQR,50,63,0.11274638569576047,55.77374857994266
IQR,50,64,0.11047952424852367,54.5376102358271
IQR,50,65,0.11400187505304382,55.01590397796797
IQR,50,66,0.11772375410135112,57.46735539700975
IQR,50,67,0.10997803112318498,54.27278200045146
IQR,50,68,0.11130227698675293,54.59488508922688
IQR,50,69,0.10928088162674685,54.2818613490632
IQR,50,70,0.10818508994110733,53.71949700986146
IQR,50,71,0.10812215812354196,53.35188217082134
IQR,50,72,0.1155977536814494,56.66973230901906
IQR,50,73,0.11158365532793785,55.621729276629104
IQR,50,74,0.11189498402701702,55.57099552313887
IQR,50,75,0.11439439058356778,56.07703412665024
IQR,50,76,0.11120642508831155,54.62924818738662
IQR,50,77,0.11115894357709144,54.974149287195004
IQR,50,78,0.11242078843277116,54.742823739031124
IQR,50,79,0.11033198522162727,55.36937952467555
IQR,50,80,0.11052555537461681,54.71274838849231
IQR,50,81,0.11262557742584406,54.959848793222534
IQR,50,82,0.11150522898817648,54.762539930866524
IQR,50,83,0.11199719273610673,54.95506014934567
IQR,50,84,0.1118145666446899,55.605705964203445
IQR,50,85,0.10964205337599485,54.5968246769447
IQR,50,86,0.110620388207894,54.429772013622866
IQR,50,87,0.11293949542041773,55.571686696410815
IQR,50,88,0.11399924482116464,56.96712505046197
IQR,50,89,0.10943185241678777,53.05603732204168
IQR,50,90,0.10877574201245428,53.57079109489414
IQR,50,91,0.11277037312608532,56.01761566447902
IQR,50,92,0.11210059444406416,54.913285738749515
IQR,50,93,0.11336739612865315,54.85257102721716
IQR,50,94,0.10938149843023322,53.992743863203586
IQR,50,95,0.11257887722477004,55.074208011862716
IQR,50,96,0.11054130643621876,54.76099265388383
IQR,50,97,0.1134218989739874,55.49695765714511
IQR,50,98,0.11021302816454041,54.79315534034074
IQR,50,99,0.11071756127271035,53.95269466128827
IQR,50,100,0.1119188356087779,55.43270658102065
IQR,50,101,0.11626720334582934,56.24560717655546
IQR,50,102,0.11290650388819645,55.106847470773424
IQR,50,103,0.11307663664475384,55.66609879112783
IQR,50,104,0.11028851820274521,54.75182387332879
IQR,50,105,0.11248546243459774,55.360978133000536
IQR,50,106,0.112528689128018,55.37872320965677
IQR,50,107,0.11512501567378117,56.63978209219345
IQR,50,108,0.10870360141771801,54.3051377577805
IQR,50,109,0.11095979289506512,54.91955887477115
IQR,50,110,0.11239606496531314,55.365287634714136
IQR,50,111,0.10943321813107795,53.6687154597624
IQR,50,112,0.11090083017394678,55.09478403638861
IQR,50,113,0.11027954160745387,53.74346603094629
IQR,50,114,0.11115282336053432,54.872752517916176
IQR,50,115,0.11080299124366444,54.63540490444626
IQR,50,116,0.11070193574386478,54.86650134087565
IQR,50,117,0.11290883601479278,55.7477027976588
IQR,50,118,0.10948494390490834,54.50013404264414
IQR,50,119,0.11581609546949961,56.465742656352646
IQR,50,120,0.1068221831351936,52.73438228416423
IQR,50,121,0.10996368299678815,53.97506135597566
IQR,50,122,0.11158510934761526,54.842204743534914
IQR,50,123,0.11199559125975315,54.58407313282423
IQR,50,124,0.1112266737812852,54.67332721554104
IQR,50,125,0.10926528925060104,54.236156484203924
IQR,50,126,0.11114527094659812,54.90175194805717
IQR,50,127,0.10703367756495193,53.504558734408
IQR,50,128,0.11125784891413672,55.33314430630393
IQR,50,129,0.1090695638288477,53.526211205207495
IQR,50,130,0.11375403428504069,55.77088476627598
IQR,50,131,0.11171902470417995,55.06087184988152
IQR,50,132,0.11102682325849375,55.24716684295561
IQR,50,133,0.10756216767093128,52.73722467308025
IQR,50,134,0.1086161429151507,53.73443092326789
IQR,50,135,0.10994269132505365,54.10964645160811
IQR,50,136,0.10970847526974652,53.780699587391666
IQR,50,137,0.10927999669024564,54.62315710132548
IQR,50,138,0.11173225526373097,55.1404244201419
IQR,50,139,0.11138555610208474,54.54313082987059
IQR,50,140,0.10870332694402025,53.57646842490752
IQR,50,141,0.1102669602480606,54.93111336076642
IQR,50,142,0.10744200274918377,54.19356922296994
IQR,50,143,0.11278230683553024,54.97709516419722
IQR,50,144,0.1080948901029948,53.372941007484876
IQR,50,145,0.11268190847983045,56.07011730920674
IQR,50,146,0.11167658598488985,55.31502824964036
IQR,50,147,0.11048446511603431,55.086327271604
IQR,50,148,0.109366814587574,53.66757363586666
IQR,50,149,0.11388254386526625,55.70429330482748
IQR,50,150,0.11083568308019824,54.95988144060932
IQR,50,151,0.10790859749057051,53.65717512998176
IQR,50,152,0.10990185070512572,54.49686649576496
IQR,50,153,0.11298871812629858,55.87123012942592
IQR,50,154,0.11035437193422958,54.6067747173176
IQR,50,155,0.10787815714591453,53.70680048374522
IQR,50,156,0.11365320572500319,54.38379483594725
IQR,50,157,0.11621293749807649,57.34560208967115
IQR,50,158,0.110166849908392,54.640363119156824
IQR,50,159,0.11078043502487583,54.51138536545842
IQR,50,160,0.11203146419802695,55.5369086484207
IQR,50,161,0.11178349195406805,54.89716659158448
IQR,50,162,0.11087126921622442,54.35381761738457
IQR,50,163,0.11030326102509243,54.8177177093946
IQR,50,164,0.11005175704292874,55.255604255312065
IQR,50,165,0.11332955253466229,55.56481344377626
IQR,50,166,0.10936730493377361,53.705366388255506
IQR,50,167,0.11251113349528405,54.90161010944604
IQR,50,168,0.1104043552808285,54.30570373786841
IQR,50,169,0.11509700892290887,57.133493242562636
IQR,50,170,0.10945324860009267,53.86274365847912
IQR,50,171,0.11041653246879901,54.32449162881188
IQR,50,172,0.11176830696018995,55.206044568275615
IQR,50,173,0.11039893924695655,54.013283259219534
IQR,50,174,0.11484737988274103,56.34828054434951
IQR,50,175,0.10880404306814478,54.369710060012586
IQR,50,176,0.11283110671892435,55.46632560628193
IQR,50,177,0.11130988378812208,54.96432795376778
IQR,50,178,0.11426293738521918,55.6759218527037
IQR,50,179,0.10761285526165239,52.94897614900359
IQR,50,180,0.11372899768668475,55.57612975324565
IQR,50,181,0.11121742439565124,54.673996566669814
IQR,50,182,0.10967167694894296,54.39995362028445
IQR,50,183,0.11233067104736169,54.93253920507873
IQR,50,184,0.11005712636779237,54.05566408798399
IQR,50,185,0.11170178117810513,54.424337342544106
IQR,50,186,0.1113892905433783,55.0174959768644
IQR,50,187,0.11121822987489731,54.1043103232004
IQR,50,188,0.11230941504070852,55.19016803586041
IQR,50,189,0.1117233867219455,55.335183971103106
IQR,50,190,0.10832894105354343,53.75620303366231
IQR,50,191,0.11249193267089463,55.802506447448664
