Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IQR,50,1,0.05305690697405644,19.99031974735974
IQR,50,2,0.05564767759106094,21.40208881288744
IQR,50,3,0.04712096055784104,18.618524934102393
IQR,50,4,0.050841500614278126,19.128906145443857
IQR,50,5,0.04735925845371857,18.37850739623297
IQR,50,6,0.04892051169603005,18.233191124897782
IQR,50,7,0.0476132604307671,17.822749523405047
IQR,50,8,0.0515370844515726,19.815447724809925
IQR,50,9,0.05605289748535313,21.763146413844776
IQR,50,10,0.05247057014434182,19.907332968413606
IQR,50,11,0.05110221465288637,19.34438147160015
IQR,50,12,0.0517837882742942,19.885220088694837
IQR,50,13,0.05165625504455837,19.66233614151379
IQR,50,14,0.04824080195153573,17.87427501296507
IQR,50,15,0.05854606616965802,22.790873557302955
IQR,50,16,0.050035012568640985,18.279440116925677
IQR,50,17,0.04735287181270698,18.161521200952166
IQR,50,18,0.050100138763236955,18.710733869352396
IQR,50,19,0.05450577729794016,21.244271515784995
IQR,50,20,0.05821109329514434,21.478864265695602
IQR,50,21,0.04954670164794829,18.843975422318636
IQR,50,22,0.054823915586580736,20.393107545795917
IQR,50,23,0.05156783658241552,19.842586675884316
IQR,50,24,0.05379837187776449,19.330868544793056
IQR,50,25,0.05003951540090718,19.140029152008808
IQR,50,26,0.05137639786345238,19.435094010715655
IQR,50,27,0.05220253246395755,19.502820656952036
IQR,50,28,0.04854994592389675,19.089029370999018
IQR,50,29,0.04932538119542475,18.836207073598825
IQR,50,30,0.05379501642749736,20.056297225422444
IQR,50,31,0.04931951998169713,19.0867229189921
IQR,50,32,0.051225645938643725,19.545496085843606
IQR,50,33,0.050265192878137764,19.4260509741652
IQR,50,34,0.05151641878158669,19.260912988912704
IQR,50,35,0.04805735837800471,18.42909849734584
IQR,50,36,0.05138255915344049,19.696421939275933
IQR,50,37,0.05057489964263466,20.24196049605698
IQR,50,38,0.05227406997877757,19.386008430830593
IQR,50,39,0.048918191920993885,18.641792222057635
IQR,50,40,0.04657204020204154,17.81529193375386
IQR,50,41,0.05091705461599945,19.65595410012052
IQR,50,42,0.05651447671377735,22.127649576788624
IQR,50,43,0.04762606433472159,18.712134004469064
IQR,50,44,0.051344401188958166,19.337354690552054
IQR,50,45,0.04655361241139123,18.038590236983744
IQR,50,46,0.05123639057875517,19.82292132397093
IQR,50,47,0.049165170849023505,17.907784361491093
IQR,50,48,0.05305549549870082,20.70655143391441
IQR,50,49,0.04923779824099624,18.853518236140847
IQR,50,50,0.0537538997951967,20.022456586218684
IQR,50,51,0.05220286126798441,20.224809184982195
IQR,50,52,0.05179817328008658,19.923163071466952
IQR,50,53,0.05002824286033506,18.816591405659082
IQR,50,54,0.05213358752194182,19.506875908591855
IQR,50,55,0.05078855659205351,19.6668207414053
IQR,50,56,0.05182406703829028,20.173768535546568
IQR,50,57,0.05255650815269828,19.871075344382096
IQR,50,58,0.050478090193749096,18.739133719607523
IQR,50,59,0.05190397874672409,19.865554522227647
IQR,50,60,0.057389018326970964,22.106741906429622
IQR,50,61,0.053347783993765246,19.78351901209347
IQR,50,62,0.052055782864610774,19.60655382664046
IQR,50,63,0.05437270153615246,20.35220298951029
IQR,50,64,0.05095002894440357,19.71902236515511
IQR,50,65,0.05928911381490054,21.978720484066276
IQR,50,66,0.05428381997777309,20.174532875818418
IQR,50,67,0.05105748340102281,19.6776388195541
IQR,50,68,0.05230607792966583,19.639868734741082
IQR,50,69,0.05609028797403608,21.483759575695373
IQR,50,70,0.04685173828416224,17.877207754143686
IQR,50,71,0.0494421815212314,19.487523774351278
IQR,50,72,0.053810407501300186,20.528671996027036
IQR,50,73,0.05519546268128712,20.353295950602412
IQR,50,74,0.04789780391233736,18.458863643123543
IQR,50,75,0.05344944818580465,20.252088617601256
IQR,50,76,0.05108510517550404,19.409026114725307
IQR,50,77,0.05490195424386286,20.456253784629865
IQR,50,78,0.053677650171054574,20.286445695952303
IQR,50,79,0.047161067747086206,18.06028991115605
IQR,50,80,0.05385163085071222,20.392214238222294
IQR,50,81,0.05107752444363183,18.829566049084068
IQR,50,82,0.048995146258726655,18.590541411352554
IQR,50,83,0.0491190502121534,19.700980765580425
IQR,50,84,0.05173226841296319,19.975356910673636
IQR,50,85,0.05130583075691717,18.992195574698194
IQR,50,86,0.04589347387362837,17.986427151055974
IQR,50,87,0.05169559931673381,19.294658693396663
IQR,50,88,0.050435260094055044,20.199872059557958
IQR,50,89,0.04744268811690609,17.621223160421327
IQR,50,90,0.04833028460844429,18.17144089900913
IQR,50,91,0.05242849472796331,19.294437647753966
IQR,50,92,0.052971396363512266,19.61903987949915
IQR,50,93,0.053002745854601616,20.456672347710523
IQR,50,94,0.047765841656508636,17.351088464007443
IQR,50,95,0.047366610604903665,18.791207569002847
IQR,50,96,0.04878183510743083,19.09804303889506
IQR,50,97,0.050554189042106526,20.207199043910496
IQR,50,98,0.05610081747004494,21.347499754022888
IQR,50,99,0.051708211683311425,19.078995834595265
IQR,50,100,0.04881981391851538,18.553733424699686
IQR,50,101,0.057396259602008136,21.372056621832964
IQR,50,102,0.05706046275053292,21.010641627846212
IQR,50,103,0.053688766527804056,20.769678536761425
IQR,50,104,0.052859710129072694,20.028989132543725
IQR,50,105,0.05368753778074447,19.930136646587957
IQR,50,106,0.05144087038765972,19.892303804055405
IQR,50,107,0.054910999148064854,21.321180506212077
IQR,50,108,0.05377603473881743,20.900545928564426
IQR,50,109,0.049008264347494,19.310366426777907
IQR,50,110,0.051373675616487036,19.5470148701866
IQR,50,111,0.0489081582518903,18.632006127503765
IQR,50,112,0.05194375708659664,20.12286946744456
IQR,50,113,0.05226435207891075,19.269340404451096
IQR,50,114,0.05047199893903679,19.343838126296458
IQR,50,115,0.05039317704927506,18.87054575671252
IQR,50,116,0.05200070141882147,19.674280785544717
IQR,50,117,0.053237335218666686,19.09200020025708
IQR,50,118,0.051131095222806684,19.757646979708987
IQR,50,119,0.05106029607279486,19.392188071331983
IQR,50,120,0.05011841702189177,19.125541586198366
IQR,50,121,0.05267271539314962,20.043750495055498
IQR,50,122,0.04865681749848317,19.044467627779348
IQR,50,123,0.0488370425945433,19.325243215765273
IQR,50,124,0.05075488208164652,20.040497342367097
IQR,50,125,0.05497629225891361,21.065456994602783
IQR,50,126,0.052458372645571856,19.14318378485749
IQR,50,127,0.04833661269456548,18.95309701495982
IQR,50,128,0.049227362762172946,19.004512904509816
IQR,50,129,0.04809054513085532,18.468558866987443
IQR,50,130,0.05023120229933982,18.807041377776688
IQR,50,131,0.05420772081032319,19.86975814017987
IQR,50,132,0.05347248713584439,20.439346953357752
IQR,50,133,0.047389649876074975,18.433581714221546
IQR,50,134,0.048115353306882436,18.355639475541956
IQR,50,135,0.05026324458826749,19.165431592194455
IQR,50,136,0.05307546028361913,20.074460139087723
IQR,50,137,0.04820875067695243,18.13743606022225
IQR,50,138,0.04854360766292477,18.705823085862612
IQR,50,139,0.05072025360127453,19.64578987500079
IQR,50,140,0.04852986559892764,18.73307498763449
IQR,50,141,0.055035528437112395,21.26980268572799
IQR,50,142,0.05189356900763995,19.55699527912171
IQR,50,143,0.055640868259904885,20.3556212116734
IQR,50,144,0.05252122280111684,19.44610598611296
IQR,50,145,0.04834306991359725,18.492871255696233
IQR,50,146,0.05392652126068998,20.512247721627862
IQR,50,147,0.05118273091174667,19.768556967633806
IQR,50,148,0.0558114233630784,20.8714440550681
IQR,50,149,0.05681850944229423,21.297472980928355
IQR,50,150,0.05586238225067973,21.72107192053121
IQR,50,151,0.05304654691586364,20.792659042779743
IQR,50,152,0.05262669914871381,20.736726646681014
IQR,50,153,0.04920507636335304,18.72767045772166
IQR,50,154,0.050470095594321446,18.975314719797957
IQR,50,155,0.05281448813168015,19.6462428825607
IQR,50,156,0.0544367081808659,20.422917998662832
IQR,50,157,0.05328999622398918,20.40728543917491
IQR,50,158,0.04832765631372843,19.076257054483733
IQR,50,159,0.053785045376021315,20.8218676133945
IQR,50,160,0.05011256576421499,19.242061218865445
IQR,50,161,0.04881215665606262,18.327379871904256
IQR,50,162,0.05101031206651123,19.167791035834064
IQR,50,163,0.049088554871164154,19.266486108356304
IQR,50,164,0.059395808398094135,21.739165960371814
IQR,50,165,0.05016792986790523,19.080167367477138
IQR,50,166,0.04834590432438509,18.778895166298774
IQR,50,167,0.055113121128232856,20.71814667779657
IQR,50,168,0.04896242419294627,18.122779769471844
IQR,50,169,0.049337750089702155,18.31922663064204
IQR,50,170,0.053886751389683,20.42823762294793
IQR,50,171,0.05487050711001025,21.168342998551235
IQR,50,172,0.051914928754017556,19.55741879868082
IQR,50,173,0.051252405526958346,20.119938867555216
IQR,50,174,0.05052531346207644,18.274585369246193
IQR,50,175,0.04895258800724987,19.077973895414797
IQR,50,176,0.0517095339277667,19.161404460164967
IQR,50,177,0.0512424417359034,19.335652150476264
IQR,50,178,0.050094219310821204,18.71918935462647
IQR,50,179,0.048347739233191446,18.542622196119794
IQR,50,180,0.05292545752489973,19.750778502062524
IQR,50,181,0.05035507803366732,19.299156339125247
IQR,50,182,0.04993884691274454,19.531016686330105
IQR,50,183,0.049546504727638496,18.8047774553949
IQR,50,184,0.04780062878446749,17.856909662201662
IQR,50,185,0.05672985614123644,21.3920549417792
IQR,50,186,0.05679774517721401,21.548102679039115
IQR,50,187,0.04983882289192945,18.792640900710705
IQR,50,188,0.055135102722266,21.04513593784249
IQR,50,189,0.04780021199002954,18.523183110989244
IQR,50,190,0.05044823823476237,19.96730762317545
IQR,50,191,0.052450758917296385,20.730305325267192
IQR,50,192,0.05035414663537132,18.79478179021569
IQR,50,193,0.05292043532445181,20.39342633683817
IQR,50,194,0.04991037045112867,19.054524637667104
IQR,50,195,0.048330183851594745,18.484884589094662
IQR,50,196,0.05999176616332881,22.142246514610754
IQR,50,197,0.047515112234120555,18.45554832744068
IQR,50,198,0.05385028848150984,20.686639719863038
IQR,50,199,0.04876446064616387,18.9189083741572
IQR,50,200,0.05222432334698096,19.598089427100177
