Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
TS,20,39,5.5520082783746563e-05,295440149309.56604
TS,20,40,6.080171608063334e-05,1021452930572.4026
TS,20,41,6.022947635334074e-05,2406258059449.11
TS,20,42,6.254952021929825e-05,848017260205.108
TS,20,43,5.618641225321052e-05,1298513472267.5974
TS,20,44,6.0690862153289024e-05,877027694893.2241
TS,20,45,5.965641082117476e-05,695131241150.9802
TS,20,46,5.831058173508461e-05,559820783513.3868
TS,20,47,6.338256968677438e-05,1478676902972.5615
TS,20,48,5.673862061342875e-05,728782584077.5983
TS,20,49,5.9810715194683524e-05,1416629901996.6821
TS,20,50,6.09381459998163e-05,3023444809191.469
TS,20,51,5.197665255591423e-05,2685497116407.8623
TS,20,52,6.357894532000779e-05,588985934068.324
TS,20,53,5.458627724646191e-05,1462003915380.3123
TS,20,54,6.106799582605765e-05,353583081699.51746
TS,20,55,5.476301650861854e-05,2881141250914.574
TS,20,56,5.6506288307337704e-05,620943424378.5709
TS,20,57,5.6842676344175146e-05,2213212418563.0625
TS,20,58,5.780932649316308e-05,392636073976.5995
TS,20,59,5.563278399369554e-05,1008206562353.8938
TS,20,60,6.35525735661824e-05,1254506889152.696
TS,20,61,5.921873490467413e-05,1240313884610.7144
TS,20,62,5.795890622753146e-05,743806078548.9537
TS,20,63,5.705255283661223e-05,769582636381.7401
TS,20,64,5.633713762605514e-05,1816958666401.6624
TS,20,65,6.098686167273572e-05,616611242699.182
TS,20,66,5.9711327102769836e-05,1075215631304.0396
TS,20,67,5.7675515280277254e-05,647948435698.571
TS,20,68,5.925270318267956e-05,1397802294563.8022
TS,20,69,5.755764192542214e-05,1497238031357.0308
TS,20,70,5.8949869215061324e-05,1654065640966.9902
TS,20,71,6.213588048245585e-05,223225201998.00262
TS,20,72,6.046618180643107e-05,2080775784022.8203
TS,20,73,5.9149606353028055e-05,81.88512736449486
TS,20,74,5.992846000986232e-05,1200166310507.6619
TS,20,75,6.484267498295804e-05,1775943606930.5007
TS,20,76,5.8830342752716614e-05,1254422620810.105
TS,20,77,6.092778543625474e-05,96272775453.94624
TS,20,78,5.652942715607998e-05,426892992378.25226
TS,20,79,5.660289873429219e-05,953378839086.791
TS,20,80,5.515113389159942e-05,828265930318.7797
TS,20,81,5.873863267306489e-05,988785036414.6932
TS,20,82,5.859926847588423e-05,2678958092872.8457
TS,20,83,5.630633084147767e-05,1577701780349.2139
TS,20,84,5.9847922465537135e-05,719937766962.0094
TS,20,85,5.8688867971263125e-05,607767314271.297
TS,20,86,5.550130239021493e-05,702451336762.1046
TS,20,87,5.8271283593550144e-05,1202485140503.4045
TS,20,88,6.305050102609367e-05,1088356664674.8848
TS,20,89,6.504708800675996e-05,644702170436.9338
TS,20,90,6.127396334145268e-05,642034728547.738
TS,20,91,5.92199352851657e-05,891174689630.1119
TS,20,92,5.7265371150523274e-05,1804149712833.9832
TS,20,93,6.150245983103796e-05,1127705091840.3584
TS,20,94,5.679614198248012e-05,1519641541955.4817
TS,20,95,6.0490597491046946e-05,2490504846072.123
TS,20,96,6.13191562742386e-05,1599618832840.72
TS,20,97,5.6397183995500994e-05,705684738870.765
TS,20,98,5.710208156782306e-05,655766590175.4037
TS,20,99,6.040120472867459e-05,765530622319.733
TS,20,100,6.149129661807401e-05,649007913448.9103
TS,20,101,5.950971160926146e-05,798603128835.3683
TS,20,102,6.172861194040922e-05,1409840122371.6619
TS,20,103,6.068629113263616e-05,1585952309703.1995
TS,20,104,5.475435663630129e-05,661535243407.3174
TS,20,105,5.899668653741275e-05,1131475451358.7175
TS,20,106,5.908669239687371e-05,864087460002.7233
TS,20,107,5.868336654700311e-05,991922135730.7284
TS,20,108,5.945918550947281e-05,82.11811213129828
TS,20,109,6.01535358106365e-05,923163812334.3967
TS,20,110,5.49034495628807e-05,687971439873.404
TS,20,111,5.771435692381785e-05,2681728938203.115
TS,20,112,6.201109464040646e-05,821188460004.4531
TS,20,113,5.472445870921312e-05,2107023278047.191
TS,20,114,6.287518698416315e-05,1427290787656.7522
TS,20,115,6.307624965220453e-05,79.10846303316875
TS,20,116,5.581972403406459e-05,700988244293.0094
TS,20,117,6.023912638172166e-05,587317183049.522
TS,20,118,6.157332229767954e-05,1887750389601.0571
TS,20,119,5.904491843703435e-05,2533136864788.6904
TS,20,120,5.578088518536337e-05,2128646120641.9246
TS,20,121,5.770926293970387e-05,1512454544720.9644
TS,20,122,5.6122089861706816e-05,411232420933.80597
TS,20,123,5.794379220549367e-05,1458391269508.3762
TS,20,124,6.0828605534741565e-05,399221646276.22394
TS,20,125,5.910066693048479e-05,1122287082423.7322
TS,20,126,5.739387649111818e-05,2084450770943.0955
TS,20,127,6.0790413316876376e-05,2091158221948.9922
TS,20,128,6.184986601244624e-05,3144375626748.8057
TS,20,129,6.390040010249478e-05,1609310339183.527
TS,20,130,5.710250241889481e-05,733493947976.3809
TS,20,131,5.498325534865607e-05,1310530596147.3496
TS,20,132,6.117737550926167e-05,358474314355.52405
TS,20,133,5.2890412647246725e-05,498346039203.62274
TS,20,134,5.792959111678724e-05,1575840335448.4187
TS,20,135,5.9563081209392345e-05,1236990840215.29
TS,20,136,5.722275957959108e-05,1075741780038.4701
TS,20,137,5.87979914902948e-05,444063491983.9191
TS,20,138,5.877747661981779e-05,867204495559.4127
TS,20,139,5.8708523841318495e-05,592607443995.2706
TS,20,140,5.994658108238228e-05,174080246513.8509
TS,20,141,5.794552937152976e-05,698821061517.7804
TS,20,142,5.7091024768165084e-05,1388027201640.1533
TS,20,143,5.430063601716092e-05,1613442237071.051
TS,20,144,6.111552563769913e-05,630348430552.0088
TS,20,145,5.562160068833705e-05,474445370753.1177
TS,20,146,6.0754801338868235e-05,998854397935.9443
TS,20,147,5.708439493809563e-05,89.81793202103407
TS,20,148,5.800353988592566e-05,917317495670.0775
TS,20,149,5.761992128758657e-05,2108898333657.0867
TS,20,150,5.937353855983376e-05,1343685728561.7932
TS,20,151,5.88375376966067e-05,2661059805796.59
TS,20,152,5.9848603540376456e-05,2175163462793.9937
TS,20,153,5.991527277234089e-05,359372646039.33044
TS,20,154,5.479583242659231e-05,2052012194074.4065
TS,20,155,5.832543196812083e-05,737384505833.2349
TS,20,156,5.9195733529754554e-05,1156244624168.3354
TS,20,157,5.25511882132746e-05,1471516601312.3193
TS,20,158,6.148522088018111e-05,1126472181634.3804
TS,20,159,6.238811940196442e-05,1631658316808.3396
TS,20,160,5.791287488421948e-05,531200889193.32275
TS,20,161,5.42950655606894e-05,2598902051819.615
TS,20,162,6.012555712447437e-05,257337661463.54733
TS,20,163,5.986160595075154e-05,1367311359868.6038
TS,20,164,5.6668859597282427e-05,1399094441013.7778
TS,20,165,5.926760619614608e-05,1352183281087.9482
TS,20,166,5.9982085604048334e-05,1421898353038.2197
TS,20,167,5.692221345951307e-05,2703475210730.7305
TS,20,168,6.314734678768738e-05,2828738430835.764
TS,20,169,5.502070423549413e-05,1714247963102.923
TS,20,170,5.770354756682117e-05,1543606592725.0493
TS,20,171,5.984516323605082e-05,1088980761027.123
TS,20,172,6.0905573760673643e-05,2822822579542.127
TS,20,173,5.7323653021060166e-05,1533656282433.5725
TS,20,174,5.662521026314239e-05,1912911888566.5237
TS,20,175,6.230119874767579e-05,130078789793.9577
TS,20,176,6.0111326776047025e-05,89.3583512879686
TS,20,177,5.845622451360025e-05,1240332907749.6467
TS,20,178,5.840268103770565e-05,836468374846.2103
TS,20,179,6.078562671856023e-05,513049497052.9897
TS,20,180,5.7268689160089375e-05,539242606028.5182
TS,20,181,5.627040621166839e-05,906293094243.7445
TS,20,182,5.774977515406053e-05,1240837690634.6902
TS,20,183,5.373704735056369e-05,1324399994896.5688
TS,20,184,6.009107703787701e-05,1809135631114.7122
TS,20,185,6.128345763201337e-05,1838202595331.7932
TS,20,186,5.8752807291433405e-05,92.21533358866557
TS,20,187,5.8947096876251904e-05,737384505848.6075
TS,20,188,5.889983794855571e-05,591335757723.6705
TS,20,189,5.7958645039893084e-05,1005131107314.6658
TS,20,190,5.993978856547163e-05,943319762535.2903
TS,20,191,5.806623488999113e-05,1494621190564.5547
TS,20,192,5.813990482998929e-05,829170901488.9805
TS,20,193,5.588100656915937e-05,1307468916287.8047
TS,20,194,5.6461834325084376e-05,709630856489.0798
TS,20,195,5.5353516206602796e-05,284031910435.6934
TS,20,196,5.60037704370378e-05,1323083100485.6204
TS,20,197,6.067124811593148e-05,1292098480391.6455
TS,20,198,6.349723215519389e-05,184998458968.55606
TS,20,199,5.899177199839523e-05,1237078402347.7595
TS,20,200,5.8128854258555736e-05,482723037525.21075
