Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IBR,50,38,3.477042034753467e-05,128.59315890658706
IBR,50,39,4.1533134547881324e-05,170.36186373972905
IBR,50,40,4.5504920742723625e-05,154.0146073842038
IBR,50,41,4.64962666474073e-05,168.95273807974803
IBR,50,42,4.550592894052439e-05,142.67640415788526
IBR,50,43,3.8747205554684656e-05,205.72778161785422
IBR,50,44,4.6122739714861606e-05,191.11870762094082
IBR,50,45,4.800458190059511e-05,297.35360582075424
IBR,50,46,4.413085293923688e-05,156.0140068662454
IBR,50,47,3.605706841971258e-05,173.80569484488976
IBR,50,48,3.587263278517247e-05,164.329045911021
IBR,50,49,4.5597707847926775e-05,197.93224478216328
IBR,50,50,4.168768107651636e-05,178.75161109386403
IBR,50,51,4.4293020114290825e-05,174.31808814303344
IBR,50,52,4.15675661277118e-05,183.93380043837567
IBR,50,53,4.6277016522007664e-05,171.29774964281756
IBR,50,54,4.165310953965973e-05,168.3201907354721
IBR,50,55,4.4592342902967356e-05,157.48748800463065
IBR,50,56,4.375101529189573e-05,197.91141847403628
IBR,50,57,4.095334482235668e-05,207.9244543034232
IBR,50,58,3.899930922681467e-05,137.06980322824768
IBR,50,59,4.2857549705370436e-05,184.75783459785885
IBR,50,60,3.827211131158537e-05,147.1817958610247
IBR,50,61,3.791208254925041e-05,145.92946369497582
IBR,50,62,3.949775934397076e-05,130.44686070079734
IBR,50,63,4.216732948852704e-05,154.45379286765427
IBR,50,64,4.135359933943796e-05,209.7721386773562
IBR,50,65,4.441182202903359e-05,185.78943575758862
IBR,50,66,4.4817388363189475e-05,170.20685699673413
IBR,50,67,4.483868971808355e-05,210.35316156550925
IBR,50,68,4.4190047546402344e-05,151.2445731972151
IBR,50,69,3.8618529292937274e-05,188.71000706928103
IBR,50,70,3.8618006720631926e-05,138.83062643315617
IBR,50,71,4.7686314720291945e-05,141.8223148279415
IBR,50,72,4.5556989467011305e-05,153.33073626595817
IBR,50,73,4.096060096442387e-05,141.64426186724407
IBR,50,74,3.946016937943313e-05,148.46742425386336
IBR,50,75,4.8691123198891246e-05,209.52525116718908
IBR,50,76,3.9729339292452944e-05,204.06376526205636
IBR,50,77,4.023896648738689e-05,179.691805660066
IBR,50,78,4.062718308843962e-05,140.049815629365
IBR,50,79,3.957608015918789e-05,143.90843683406675
IBR,50,80,3.534859654894239e-05,177.94673208183366
IBR,50,81,3.877061010251238e-05,136.78746113573638
IBR,50,82,4.364653573491629e-05,135.58591877047292
IBR,50,83,4.2379161539759415e-05,138.50777118923872
IBR,50,84,3.894297700377911e-05,150.33266328545437
IBR,50,85,4.171516795933406e-05,139.1218701641978
IBR,50,86,4.290942400554007e-05,182.85015949927066
IBR,50,87,4.279585446915944e-05,173.26019414993814
IBR,50,88,4.233597212906449e-05,177.3760219265893
IBR,50,89,3.713482533040712e-05,147.28026789773327
IBR,50,90,4.179257482475228e-05,201.9476269929548
IBR,50,91,4.617749629949592e-05,249.20191541017488
IBR,50,92,3.789657025138232e-05,197.16387262255088
IBR,50,93,3.757516968222367e-05,177.08600096460535
IBR,50,94,3.8642463607329556e-05,128.33836268614823
IBR,50,95,3.31386007735878e-05,145.80101978943804
IBR,50,96,4.410507338017019e-05,196.25814820764805
IBR,50,97,4.131541537538512e-05,166.78942428143384
IBR,50,98,4.088691050971924e-05,149.65102172170688
IBR,50,99,4.119626869835666e-05,155.66503189452058
IBR,50,100,3.866146809356901e-05,171.25365561538962
IBR,50,101,4.166128598843507e-05,186.36880075488767
IBR,50,102,4.139535082554774e-05,174.30749946532316
IBR,50,103,4.4343675869689864e-05,149.58334717920016
IBR,50,104,4.13243787388978e-05,243.63589276582275
IBR,50,105,3.964906465390217e-05,230.47748275620248
IBR,50,106,4.273955225557245e-05,228.76908849638764
IBR,50,107,4.0414330658485154e-05,170.75932166964833
IBR,50,108,3.63442948126575e-05,118.12785569554269
IBR,50,109,4.1791842971574326e-05,230.70908161908886
IBR,50,110,4.2336022976149015e-05,168.87638097813564
IBR,50,111,3.649419834200406e-05,153.04856398656412
IBR,50,112,3.7875412626654517e-05,164.74866716054976
IBR,50,113,4.641152730178864e-05,130.5357271646644
IBR,50,114,4.3051951721044657e-05,195.54737233827316
IBR,50,115,4.301606990873502e-05,160.46181660866407
IBR,50,116,3.84969007506357e-05,142.79198672856677
IBR,50,117,4.310111580280973e-05,133.0173854047944
IBR,50,118,4.2024933398941664e-05,173.63283552280387
IBR,50,119,3.839973298424311e-05,168.38387015497455
IBR,50,120,4.054966140041264e-05,137.73490604891762
IBR,50,121,4.1869730635539065e-05,160.20306095307367
IBR,50,122,3.965558821843145e-05,141.4390706767144
IBR,50,123,3.999147591304684e-05,152.4083311040038
IBR,50,124,4.412234289511644e-05,132.82698592241655
IBR,50,125,3.956088879218497e-05,201.33072573157568
IBR,50,126,4.579090790605566e-05,220.29189975170135
IBR,50,127,4.305090530294553e-05,149.5494443761877
IBR,50,128,4.209424679423373e-05,201.16503371167562
IBR,50,129,4.168484160640086e-05,207.20645642464052
IBR,50,130,4.442166520704481e-05,148.31750455353998
IBR,50,131,4.2012785615025545e-05,183.55013544834884
IBR,50,132,3.822985372774512e-05,95.73022286481748
IBR,50,133,4.258520119706658e-05,160.629623655921
IBR,50,134,3.809605240540447e-05,174.6637050525825
IBR,50,135,4.363312625874989e-05,169.4473047927767
IBR,50,136,3.800916306600587e-05,153.8059657486706
IBR,50,137,3.914006434217655e-05,150.53799782358942
IBR,50,138,3.908714492932714e-05,141.35041801272018
IBR,50,139,4.277563190850679e-05,161.07401567901584
IBR,50,140,4.264323800463849e-05,231.12546036357443
IBR,50,141,3.851977198922174e-05,125.80924088800536
IBR,50,142,4.138229478415404e-05,156.21925481052446
IBR,50,143,4.6309487298992085e-05,175.18815573614924
IBR,50,144,3.9138272506772834e-05,191.82601355607954
IBR,50,145,4.2928048254624796e-05,160.28921082596977
IBR,50,146,4.0577102966313516e-05,119.90121155502082
IBR,50,147,4.275656623499558e-05,194.4965441079533
IBR,50,148,4.028983084783899e-05,193.84294230089242
IBR,50,149,4.5376905729932685e-05,212.4836083632799
IBR,50,150,4.113176779110488e-05,167.25107887978442
IBR,50,151,4.369619992684978e-05,152.51079705112468
IBR,50,152,4.208102465548899e-05,155.7554421529701
IBR,50,153,4.3902450924033e-05,221.778305443081
IBR,50,154,4.0818483489096355e-05,197.3402220616187
IBR,50,155,4.148661981887651e-05,157.10127115399314
IBR,50,156,4.314360368942107e-05,164.29692933388327
IBR,50,157,4.26100011439867e-05,198.18097588349056
IBR,50,158,4.080691915548462e-05,125.95350319111955
IBR,50,159,4.1315348407461213e-05,189.79631126219394
IBR,50,160,3.6984687346519515e-05,156.29104539244102
IBR,50,161,4.352147031493387e-05,176.56020037045434
IBR,50,162,4.261700796222336e-05,172.7887660008683
IBR,50,163,4.118482633791272e-05,178.41236155649395
IBR,50,164,4.3412848823357275e-05,243.65021248827753
IBR,50,165,4.462982442435084e-05,177.7555975950357
IBR,50,166,3.96490696546964e-05,174.73204323521472
IBR,50,167,4.204494557914712e-05,170.60359121112882
IBR,50,168,4.3050008790457e-05,141.37872567725955
IBR,50,169,4.0673853203000724e-05,132.93508069008058
IBR,50,170,3.855765562341292e-05,153.8640934454227
IBR,50,171,3.960727991281256e-05,162.55690173399927
IBR,50,172,4.3404418709525236e-05,230.52976112990407
IBR,50,173,4.7160253360616676e-05,170.042675809319
IBR,50,174,3.727299811620581e-05,177.85147578243436
IBR,50,175,3.588129645748437e-05,130.47868933500357
IBR,50,176,4.256979050339003e-05,227.13593350468747
IBR,50,177,3.664213333161253e-05,162.08324473729675
IBR,50,178,4.0186080999829285e-05,187.59625321432068
IBR,50,179,4.2955069208465264e-05,149.96307852426943
IBR,50,180,4.0559932049950744e-05,196.49322731958935
IBR,50,181,4.406456019790046e-05,151.54712351865925
IBR,50,182,4.0720232372043025e-05,217.54815931987116
IBR,50,183,4.384146105046376e-05,156.50178613186853
IBR,50,184,3.989705842752471e-05,115.59162301822619
IBR,50,185,4.123671180678836e-05,132.72193356184425
IBR,50,186,4.195751186169429e-05,228.49543102846863
IBR,50,187,3.8361972839702216e-05,143.53864345720797
IBR,50,188,4.3343497496788e-05,144.48521527868397
IBR,50,189,4.399503360112894e-05,190.6422911699135
IBR,50,190,4.645338742663485e-05,188.35349640806913
IBR,50,191,4.6958798281213396e-05,186.93178392542004
IBR,50,192,4.1907556272553476e-05,198.10061892510126
IBR,50,193,3.980651418774245e-05,163.83716922248823
IBR,50,194,4.036913088508897e-05,180.59530724789107
IBR,50,195,4.2829457903200755e-05,130.2313785151626
IBR,50,196,3.5875399051854025e-05,144.70164813790677
IBR,50,197,4.000991275065219e-05,141.706609725395
IBR,50,198,4.234267944562734e-05,136.87723739405996
IBR,50,199,4.3336934466437606e-05,132.4763436592807
IBR,50,200,4.305787390773881e-05,197.36276624631483
