Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IBR,20,130,0.0005596383319713152,1985.844262704591
IBR,20,131,0.000533134981604754,2225.0806420280333
IBR,20,132,0.0005287098120887364,2160.865292479913
IBR,20,133,0.0005466366985975558,1293.5644234509089
IBR,20,134,0.0005598709503888383,1321.3112296456404
IBR,20,135,0.0005435759275419446,1036.0649628862916
IBR,20,136,0.000541403132609985,2243.1822994057247
IBR,20,137,0.0005421813907892943,2628.0641468634844
IBR,20,138,0.0005434259927222229,2523.9414211880267
IBR,20,139,0.000559533010727631,1829.8695035767955
IBR,20,140,0.0005287759687048268,1488.9075204996252
IBR,20,141,0.0005727903128525785,870.317659876828
IBR,20,142,0.000552355994383345,814.5399875977653
IBR,20,143,0.000529211880643884,2024.5907908276654
IBR,20,144,0.0005700666952659122,1185.0521138790648
IBR,20,145,0.0005571605302296819,1066.3637543951688
IBR,20,146,0.0005413174205132006,1586.0397616617984
IBR,20,147,0.0005589011155212569,1319.7110213855642
IBR,20,148,0.0005549918662102058,1101.037613377361
IBR,20,149,0.0005373710027862204,2541.118593041164
IBR,20,150,0.0005678912495865033,721.7984711272292
IBR,20,151,0.0005525299923861415,1144.7485246157942
IBR,20,152,0.000559798217297004,943.6494674863811
IBR,20,153,0.0005370434714057386,1006.8346821054066
IBR,20,154,0.0005637161778475932,1498.460915991247
IBR,20,155,0.0005292186432249209,1066.649383197043
IBR,20,156,0.000543754773610539,3199.580844707054
IBR,20,157,0.000539701290452955,2447.1421771345945
IBR,20,158,0.0005500048115099272,1620.1897882044823
IBR,20,159,0.0005314695323872746,1130.8013397742893
IBR,20,160,0.0005529996781966238,964.3831929920791
IBR,20,161,0.0005334975958838662,769.5569982053083
IBR,20,162,0.0005933441057016122,1935.1220530152773
IBR,20,163,0.0005458897268595214,1132.6810466539755
IBR,20,164,0.0005582341224007017,1269.6484589913587
IBR,20,165,0.0005388482674081147,1449.8387276300343
IBR,20,166,0.0005758805587376841,1517.9571007510212
IBR,20,167,0.0005496523214984681,712.1058841766118
IBR,20,168,0.0005526745092627205,2036.0941770234958
IBR,20,169,0.0005324537706817789,1231.395788030937
IBR,20,170,0.0005279229373030628,914.9777449934417
IBR,20,171,0.0005477553955402984,1427.7994310498486
IBR,20,172,0.0005737387785822064,1415.082858973014
IBR,20,173,0.0005344446536572685,539.3997442619541
IBR,20,174,0.000567685869652589,1365.4104104027767
IBR,20,175,0.0005231514401577683,872.9049843710818
IBR,20,176,0.0005463785356685125,1160.4044864614102
IBR,20,177,0.0005427575304843579,668.0694993575087
IBR,20,178,0.0005457248304768156,1744.1085577839058
IBR,20,179,0.0005373081669727337,1404.2267568471966
IBR,20,180,0.0005560658779313687,750.2380378908496
IBR,20,181,0.0005359341356628437,793.2701772900778
IBR,20,182,0.0005494442473850279,1333.4352542893912
IBR,20,183,0.0005380545869485684,1077.7816336451103
IBR,20,184,0.000545744810603972,1293.059961907312
IBR,20,185,0.00054482194360133,1661.8098341914038
IBR,20,186,0.0005608222904899841,1978.5770002225674
IBR,20,187,0.0005484616448809271,1060.3353924227947
IBR,20,188,0.0005503074110893916,753.444473660618
IBR,20,189,0.0005737575361820398,1732.626821199392
IBR,20,190,0.0005465020309134011,2422.9584864991148
IBR,20,191,0.0005347652415016061,1183.860606610108
IBR,20,192,0.0005453521282676873,761.9067466890945
IBR,20,193,0.0005325824417419433,1106.1536632676896
IBR,20,194,0.000554706595163879,2208.6478913005963
IBR,20,195,0.000541168729178677,1395.8768344709986
IBR,20,196,0.0005277045321079304,957.7231182135813
IBR,20,197,0.00053342878352818,1116.4352724990026
IBR,20,198,0.0005410339565099539,992.050437458483
IBR,20,199,0.0005323626894145317,807.9758035620295
IBR,20,200,0.0005338583215342294,805.3413237565808
