Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
TS,100,157,0.00013537872387585446,948707275807.6334
TS,100,158,0.00013819190452120603,4716315603629.357
TS,100,159,0.000139747943718787,2312775450574.9766
TS,100,160,0.00014822359954299956,2803142228556.3696
TS,100,161,0.0001310812246259145,8897247855929.396
TS,100,162,0.00012768851993888555,7871057061787.264
TS,100,163,0.00012356094595046365,10054774821069.383
TS,100,164,0.00014043808622371095,8107622092486.67
TS,100,165,0.00012496593487748125,1606329345881.6123
TS,100,166,0.00013025332867255075,4298536341886.884
TS,100,167,0.00013558074416833877,5254290893919.055
TS,100,168,0.000131553110240298,3574025645667.527
TS,100,169,0.00012530111524365126,5111541819136.992
TS,100,170,0.0001505379460224816,2925774292020.509
TS,100,171,0.00013098509456469597,2657197631887.369
TS,100,172,0.00014125858013351147,2639064765071.788
TS,100,173,0.00012783667621151952,3865852399337.484
TS,100,174,0.00012844608953559023,1727606271863.967
TS,100,175,0.000144506520752024,12021193546988.564
TS,100,176,0.00013836033975657676,4371041640559.5273
TS,100,177,0.000139971884312487,2994893763457.2446
TS,100,178,0.0001349053229374595,3416630287136.0933
TS,100,179,0.00013779895584988892,4678876862192.917
TS,100,180,0.00013734367516169476,4072914513960.7817
TS,100,181,0.00011900962251566426,1572774836291.213
TS,100,182,0.00013138517209772065,2778153161459.9663
TS,100,183,0.00012771998608834364,737080378580.7152
TS,100,184,0.00013213404867955803,1258770551884.4392
TS,100,185,0.000128897619837929,261309905990.0857
TS,100,186,0.0001325010491586234,2651313386796.2856
TS,100,187,0.00012998235620418104,7941132149876.456
TS,100,188,0.00012377169356700296,7184969618053.681
TS,100,189,0.00012536228458580112,7555043359013.275
TS,100,190,0.00014189934271777434,5312116736880.97
TS,100,191,0.00013081071199272566,5253733853702.426
TS,100,192,0.00013982349785869597,4231378410488.565
TS,100,193,0.0001348845184083189,4257094759796.6523
TS,100,194,0.00012906199141401732,3104416479651.712
TS,100,195,0.00013092022091214798,4842186883456.013
TS,100,196,0.00012897101291095553,3506985504046.255
TS,100,197,0.00013367991974301007,1709757816812.347
TS,100,198,0.00013349576467096508,6625896138282.385
TS,100,199,0.0001320663277821449,2470099741758.434
TS,100,200,0.0001389325073250034,5764595920415.616
