Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IBR,100,53,5.539282250119214e-05,209.83319501050656
IBR,100,54,5.384022142806008e-05,272.131033783902
IBR,100,55,5.967389326082722e-05,301.9677278581436
IBR,100,56,5.7942491888286696e-05,219.9611107103906
IBR,100,57,5.411238437454766e-05,278.4033833861241
IBR,100,58,6.150478588563352e-05,232.64369133415394
IBR,100,59,6.711939291527375e-05,213.38978585553986
IBR,100,60,5.477781903414889e-05,236.1857328254038
IBR,100,61,5.6501681864813574e-05,233.01652421162808
IBR,100,62,4.731336871490395e-05,182.5354126232099
IBR,100,63,5.268053139020184e-05,201.7230572739373
IBR,100,64,5.368547375842221e-05,194.2783618456648
IBR,100,65,5.498391039130948e-05,227.78029446953744
IBR,100,66,6.075290557659054e-05,346.6238822757872
IBR,100,67,6.386765570574983e-05,223.5330850347018
IBR,100,68,5.512525717634708e-05,297.125837880436
IBR,100,69,6.041098784336263e-05,319.5647701133692
IBR,100,70,4.997759534854255e-05,223.38542113785715
IBR,100,71,5.375214884006383e-05,199.30686089989237
IBR,100,72,5.0019797176095646e-05,166.52560972694718
IBR,100,73,5.918292442005339e-05,272.1002848089562
IBR,100,74,5.8813664646021536e-05,274.35564385467296
IBR,100,75,6.171099464872306e-05,254.4623504165748
IBR,100,76,5.212098551127188e-05,246.1235045615876
IBR,100,77,5.3742883530029e-05,311.96634196168475
IBR,100,78,5.858037451047785e-05,316.86416413147356
IBR,100,79,5.041451951004365e-05,184.1904951026655
IBR,100,80,5.527122833927283e-05,298.4212034338019
IBR,100,81,5.1825495717716996e-05,182.16559589878264
IBR,100,82,6.261534593427582e-05,223.7047809658619
IBR,100,83,5.818220513291537e-05,259.88392890322984
IBR,100,84,5.2120208539133704e-05,168.01148019579693
IBR,100,85,5.520837562641911e-05,247.71165570075792
IBR,100,86,6.608047947655911e-05,319.9953560546693
IBR,100,87,5.4428858714049495e-05,265.61891725716606
IBR,100,88,5.930423011131192e-05,277.14329092240655
IBR,100,89,5.494269123987343e-05,260.2459373063637
IBR,100,90,5.0288858884986505e-05,190.32780622456394
IBR,100,91,5.0590124721065115e-05,180.1359272614079
IBR,100,92,5.398711785088357e-05,266.1546844976981
IBR,100,93,6.111448197608167e-05,258.9031823501535
IBR,100,94,6.093055598202967e-05,236.16092820078353
IBR,100,95,5.8949575905249414e-05,261.5863811341419
IBR,100,96,5.196317382567062e-05,196.80746502561726
IBR,100,97,4.655278409940545e-05,174.77816151076652
IBR,100,98,5.1361340020485575e-05,175.1957190482595
IBR,100,99,6.0125061990593415e-05,269.44032964336475
IBR,100,100,5.2832915138662276e-05,189.98333988863624
IBR,100,101,5.651824744757899e-05,227.68935931188196
IBR,100,102,5.969594649540102e-05,284.12199048493164
IBR,100,103,6.0938521065183546e-05,241.35071564704765
IBR,100,104,4.779338097773935e-05,156.65315127174304
IBR,100,105,5.8418056780686925e-05,267.5130526048312
IBR,100,106,5.531861177797193e-05,222.8522077267705
IBR,100,107,5.6735524915377845e-05,191.21909708343
IBR,100,108,5.6835236657885157e-05,257.1515931877019
IBR,100,109,5.225441636231333e-05,197.0895545761104
IBR,100,110,5.843175665567848e-05,239.5162187203276
IBR,100,111,5.272029693471317e-05,225.5258289477619
IBR,100,112,6.210608408328679e-05,207.46687096589477
IBR,100,113,5.3433092810538505e-05,230.23002297600038
IBR,100,114,6.203323698152893e-05,217.2366322469756
IBR,100,115,5.363110420687264e-05,190.7549454633215
IBR,100,116,6.1032876581256774e-05,279.7846435764608
IBR,100,117,5.855167427038653e-05,228.18894782003315
IBR,100,118,5.7398540473985216e-05,227.85817418310384
IBR,100,119,5.589318468269825e-05,214.45532127096521
IBR,100,120,5.727611039894639e-05,249.03801068547594
IBR,100,121,6.0091071795657525e-05,235.57781091931128
IBR,100,122,5.4342886138462856e-05,190.41047051141263
IBR,100,123,4.992152285926753e-05,254.8343212620586
IBR,100,124,6.445841526256603e-05,256.97089228556194
IBR,100,125,6.152156509631106e-05,224.80241726779266
IBR,100,126,6.180672640073558e-05,272.4667898688247
IBR,100,127,6.404098979543454e-05,219.80105494758953
IBR,100,128,6.145140876357039e-05,309.61880014596386
IBR,100,129,5.78815520349011e-05,211.54799320789516
IBR,100,130,5.396309937965798e-05,274.62145634329147
IBR,100,131,5.642311458814839e-05,281.7123903663209
IBR,100,132,6.224865477356716e-05,212.71410106540202
IBR,100,133,6.19181793189524e-05,386.1861167163449
IBR,100,134,5.4040955182352766e-05,316.5411142678532
IBR,100,135,5.344473677721194e-05,333.52924587665206
IBR,100,136,6.0289092198381706e-05,207.797144967675
IBR,100,137,6.028672527887589e-05,320.35460145777745
IBR,100,138,5.603169585633518e-05,233.08607140148197
IBR,100,139,4.872891788929308e-05,259.2938925824607
IBR,100,140,5.773691076014725e-05,313.64258775236505
IBR,100,141,5.2335542059664474e-05,205.2978380540636
IBR,100,142,5.1665385493654936e-05,182.93829972986896
IBR,100,143,5.7589730212467336e-05,191.7028211015116
IBR,100,144,5.9773142841778985e-05,291.6893065332101
IBR,100,145,5.410886787423681e-05,234.45123233902234
IBR,100,146,5.184232807159457e-05,220.25149371199865
IBR,100,147,5.928120971671159e-05,265.9351367629877
IBR,100,148,5.7932631307315046e-05,259.8843762929177
IBR,100,149,5.835432367862514e-05,179.10070279927638
IBR,100,150,6.192194509813795e-05,263.6413445754686
IBR,100,151,5.989524909891462e-05,293.6686688769872
IBR,100,152,5.642749407635464e-05,249.67382039545512
IBR,100,153,5.417634780196625e-05,239.6007510136878
IBR,100,154,5.9578142707076175e-05,196.46937796615802
IBR,100,155,5.128525268164572e-05,181.35300015780382
IBR,100,156,5.729756388157773e-05,242.38142479287293
IBR,100,157,4.706141832464097e-05,183.12713786554522
IBR,100,158,5.380134085467938e-05,236.9921991615981
IBR,100,159,5.874770966614912e-05,202.61676178590852
IBR,100,160,5.825754317619997e-05,181.7488037473463
IBR,100,161,6.94343206249121e-05,220.19700677785772
IBR,100,162,5.455361330257778e-05,233.31971536750936
IBR,100,163,5.294999378510619e-05,225.48434884257148
IBR,100,164,5.6782166309698604e-05,236.98545228555923
IBR,100,165,4.991766673304187e-05,199.8856513069046
IBR,100,166,6.036668193625352e-05,295.25066562336934
IBR,100,167,6.299671409051017e-05,351.23397633012127
IBR,100,168,6.040771922964639e-05,248.87555498237012
IBR,100,169,5.559859821578222e-05,249.4074473039285
IBR,100,170,6.65147799704323e-05,253.34551785837976
IBR,100,171,5.927150193873514e-05,280.96139441134005
IBR,100,172,4.8981764707317486e-05,182.29261719374483
IBR,100,173,5.9938181988512504e-05,300.37344932685005
IBR,100,174,5.275636414079094e-05,220.34293109041263
IBR,100,175,5.7991396432151965e-05,237.22021868573046
IBR,100,176,5.863203505245744e-05,257.4145842034132
IBR,100,177,5.5217396194668636e-05,279.91192829895635
IBR,100,178,5.983974161350173e-05,213.76529752469168
IBR,100,179,5.6978900487213396e-05,232.2241241296651
IBR,100,180,5.985798179521552e-05,212.99311756239464
IBR,100,181,5.293650609805614e-05,205.64426042363925
IBR,100,182,6.215176466404581e-05,252.37138271537006
IBR,100,183,5.341756653367357e-05,192.1861987191552
IBR,100,184,5.8067585402829725e-05,257.79405932701854
IBR,100,185,5.7412399282426375e-05,171.6979271840637
IBR,100,186,5.741910122137289e-05,269.49559371598394
IBR,100,187,5.690716574387023e-05,216.42812650128099
IBR,100,188,5.4578231413352204e-05,266.6044080614307
IBR,100,189,6.17827278087084e-05,310.9445288346833
IBR,100,190,5.835600266613074e-05,242.64628160465537
IBR,100,191,6.866485386046186e-05,289.53119181263236
IBR,100,192,6.816489583227341e-05,220.1315065236874
IBR,100,193,5.404515217979247e-05,219.24505328537123
IBR,100,194,6.0195158164295905e-05,257.4037260334563
IBR,100,195,5.9547884440375305e-05,168.8443607364375
IBR,100,196,5.486523631042856e-05,200.74990293973863
IBR,100,197,5.557226906537076e-05,212.66123243562376
IBR,100,198,4.8235427945780885e-05,194.72574846486262
IBR,100,199,6.55975685083981e-05,326.87779688221656
IBR,100,200,6.105494661012961e-05,295.7937079718848
