Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IBR,20,117,3.2285118549524635e-05,122.2452884621831
IBR,20,118,2.7444252211026556e-05,105.19538303126552
IBR,20,119,2.9299720025340178e-05,130.60563888534617
IBR,20,120,3.072296752132305e-05,112.00988672698342
IBR,20,121,3.166100868791068e-05,141.45626202262395
IBR,20,122,2.593376920551208e-05,81.3422993304529
IBR,20,123,2.826052455142195e-05,127.94737362764678
IBR,20,124,2.836943964730075e-05,114.58191143246914
IBR,20,125,2.7780741019759106e-05,95.312591405691
IBR,20,126,2.7507564416342537e-05,130.22307596392594
IBR,20,127,3.050002396191338e-05,141.85943484972756
IBR,20,128,2.9493560194548044e-05,105.85701665462656
IBR,20,129,2.7927557997317577e-05,119.1668515381439
IBR,20,130,2.978716638840077e-05,126.48080773969232
IBR,20,131,2.6795837169811725e-05,87.73246988576315
IBR,20,132,2.9479121439294232e-05,112.9390786583194
IBR,20,133,3.1952527173465615e-05,132.26557013718374
IBR,20,134,2.8291363936318687e-05,99.83933960913647
IBR,20,135,2.7647252634563864e-05,100.1701723103727
IBR,20,136,2.809872950382487e-05,84.31044778150778
IBR,20,137,2.7398287723174334e-05,117.20672647299844
IBR,20,138,2.9410033732966024e-05,136.99983508022487
IBR,20,139,3.2010239924578435e-05,133.88832971503177
IBR,20,140,2.688635690844868e-05,124.12311258613036
IBR,20,141,3.068048966682778e-05,119.65809587448916
IBR,20,142,2.9655288510890942e-05,106.18979741654869
IBR,20,143,2.9964447399929926e-05,134.48197258624265
IBR,20,144,2.7142511640118587e-05,88.57379971403225
IBR,20,145,2.619897532959861e-05,106.48435915479875
IBR,20,146,2.895198896289401e-05,117.70086922696163
IBR,20,147,3.099349121844387e-05,120.62452238434965
IBR,20,148,2.9617326248654958e-05,127.34381748567627
IBR,20,149,2.7529820771585236e-05,139.27808731262658
IBR,20,150,2.9501256798052726e-05,152.00258776075566
IBR,20,151,2.6709606686596354e-05,99.71135921813618
IBR,20,152,3.130570892590459e-05,124.82307043125122
IBR,20,153,3.073769752151411e-05,95.5923506867174
IBR,20,154,3.084404515684653e-05,112.8761737431709
IBR,20,155,2.6395746856721078e-05,98.07480269754313
IBR,20,156,3.0497680143634114e-05,107.28126470454866
IBR,20,157,2.9015906925301462e-05,130.46181999240488
IBR,20,158,2.939260954860666e-05,128.4831591891731
IBR,20,159,2.5712287270682987e-05,96.31001903229489
IBR,20,160,2.872867659718575e-05,97.35470887134213
IBR,20,161,2.9011347157180295e-05,109.36941921618997
IBR,20,162,3.0851258021663395e-05,120.00310360353421
IBR,20,163,2.7470350465066686e-05,123.88669363162434
IBR,20,164,2.938226467231457e-05,111.47630539595232
IBR,20,165,2.8229555160060647e-05,118.46019457103787
IBR,20,166,3.10887144663143e-05,124.26472580120351
IBR,20,167,2.6819594857017914e-05,102.32028912575353
IBR,20,168,2.786063979917546e-05,120.16280964845629
IBR,20,169,2.5523182955715705e-05,80.80566668148742
IBR,20,170,2.8620709780974714e-05,122.83106140024273
IBR,20,171,2.91912851070567e-05,119.56046084413532
IBR,20,172,2.7770236640328928e-05,97.29066923537259
IBR,20,173,2.9618857842575637e-05,132.65420732266224
IBR,20,174,2.824493898168217e-05,123.15961273113538
IBR,20,175,2.624689328884499e-05,101.6958090861426
IBR,20,176,3.0122289549109113e-05,138.859885843159
IBR,20,177,2.923981975125902e-05,107.26893322095765
IBR,20,178,2.8692964579002225e-05,118.27028814165033
IBR,20,179,3.115503928515402e-05,103.62664460290955
IBR,20,180,2.8927941868366665e-05,161.02236848918702
IBR,20,181,2.9363974215756498e-05,135.54587703222484
IBR,20,182,2.9211516385740397e-05,110.54460602919379
IBR,20,183,2.6732857806246456e-05,128.2388090833746
IBR,20,184,2.8099894014842828e-05,100.91048587763314
IBR,20,185,2.957541132547659e-05,97.51988350196511
IBR,20,186,2.8067248226207612e-05,128.9220724030482
IBR,20,187,2.7408930962335937e-05,96.88980897765292
IBR,20,188,2.8091954679066364e-05,106.11412149378634
IBR,20,189,2.8542307849528237e-05,85.02259931000246
IBR,20,190,2.8958930018194532e-05,105.50380517041195
IBR,20,191,2.572095539926659e-05,125.75820198817975
IBR,20,192,2.964404783866724e-05,125.64234067595616
IBR,20,193,3.175824032905179e-05,121.2291001536756
IBR,20,194,2.6799890334416678e-05,104.54595641509685
IBR,20,195,3.027087164916202e-05,100.83791112463992
IBR,20,196,2.637413643056002e-05,124.10361749244707
IBR,20,197,2.9584513690781654e-05,103.05633544456497
IBR,20,198,2.7946510913606113e-05,100.54906665945862
IBR,20,199,2.4859263896941284e-05,103.11361357751525
IBR,20,200,3.066359048225884e-05,163.1669198295647
