Method,Random_subsampling_width_kyr,Iteration,MAE,MAPE_percent
IBR,50,189,0.0009409453611790755,2955.4216813727176
IBR,50,190,0.0009728536463786432,4383.98353825635
IBR,50,191,0.0009752191931255883,2254.7545373009934
IBR,50,192,0.0009436958178009957,2842.689567682847
IBR,50,193,0.001076000475469616,2411.579048064579
IBR,50,194,0.0009926361820405403,2642.8046705847714
IBR,50,195,0.000978257258364606,2192.879933288588
IBR,50,196,0.0009933530984965262,2766.756165355538
IBR,50,197,0.0009576836706779675,2439.622176649262
IBR,50,198,0.0009868580340627565,2983.553737205888
IBR,50,199,0.0009961166303796385,1825.2182494557594
IBR,50,200,0.0009733219385373849,1747.8322393781318
